bundle_id,bundle_name,n_items,final_price,component_price_sum,implied_discount_rate,panel_coverage,users_own_all,candidate_ownership_count,mincost_attributed_count,candidate_users_with_overlap,attribution_rate_given_candidate,contested_candidate_share,attributed_revenue_proxy,soft_mincost_attributed_tau_0_5,soft_mincost_attributed_tau_1,soft_mincost_attributed_tau_2
1289,Rock 'N' Roll Defense - Complete Bundle,2,2.98,3.98,0.2512562814070351,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1288,Complex Edition,5,7.6,18.950000000000003,0.5989445910290239,0.6,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1105,Royal Defense Complete Edition,2,7.18,8.98,0.200445434298441,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
917,SONAR Platinum with Lifetime Updates - Upgrade,2,399.98,799.98,0.5000125003125078,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1274,Tiger & Bunny Movies Bundle,2,23.38,25.98,0.1000769822940724,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1267,Doomster Bundle,3,9.87,17.97,0.4507512520868114,1.0,3,3.0,3.0,0.0,1.0,0.0,29.61,2.9999997235920004,2.9990896589099134,2.9486279000528173
1047,Sins of a Solar Empire Gold,6,63.69,84.94,0.2501765952437014,0.3333333333333333,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1252,Energy Bundle,5,5.55,6.95,0.2014388489208633,0.4,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1219,Through Abandoned 1 and 2,2,3.98,3.98,1.1158020347991522e-16,1.0,2,2.0,1.0,0.0,0.5,0.0,3.98,1.0,1.0,1.0
1204,4 Arcade Games Bundle + Soundtrack,4,7.7,12.86,0.401244167962675,0.75,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1207,3 Arcade Games in 1 Bundle: Run Rabbit Run + Sky to Fly,3,7.17,11.97,0.4010025062656642,1.0,4,4.0,4.0,4.0,1.0,1.0,28.68,3.993094816839616,3.8134860426459123,3.122454738001464
936,Alawar Adventure Collection,5,16.15,29.950000000000003,0.4607679465776295,1.0,2,2.0,2.0,0.0,1.0,0.0,32.3,1.9999999999979372,1.9999979687391212,1.9979864583598288
763,Kevin Gold Bundle,2,5.98,7.98,0.2506265664160401,1.0,4,4.0,3.0,2.0,0.75,0.5,17.94,3.0779251624364328,2.8293644096361223,2.4599716276997508
801,Space Bundle,3,2.72,4.47,0.3914988814317672,1.0,159,159.0,137.0,83.0,0.8616352201257862,0.5220125786163522,372.64000000000004,109.41665238219507,100.15070627465697,90.16012913692886
461,Daedalic Adventure Bundle II,5,40.1,72.94999999999999,0.4503084304318025,1.0,17,17.0,17.0,0.0,1.0,0.0,681.7,17.0,16.999999999999908,16.999998749274443
1258,Notch - The Innocent LunA Collection,4,17.56,21.96,0.2003642987249545,0.25,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1029,The Magnificent Fragments,2,5.34,7.98,0.3308270676691729,1.0,8,8.0,1.0,7.0,0.125,0.875,5.34,1.0035295186830602,1.1989536566987054,2.1599226442405683
813,The Big One,24,14.7,73.26,0.7993447993447993,1.0,9,9.0,9.0,9.0,1.0,1.0,132.29999999999998,6.9831300617366034,5.5649046007158605,5.323417179598508
693,Adam's Venture bundle,3,33.57,41.97,0.2001429592566118,0.3333333333333333,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
275,The Last Door Collector's Edition Bundle,2,17.98,19.98,0.1001001001001,1.0,9,9.0,9.0,0.0,1.0,0.0,161.82,8.838124110341177,7.927173701800941,6.579527207670044
365,The Deed Collection,2,1.98,3.98,0.5025125628140704,1.0,20,20.0,19.0,17.0,0.95,0.85,37.62,18.151238600295038,14.915090708646243,11.94130165669949
169,The Jackbox Bundle,2,44.98,49.98,0.1000400160064025,1.0,265,265.0,265.0,0.0,1.0,0.0,11919.699999999999,264.98796956479384,263.22639450506455,244.8975822943705
259,FORCED SHOWDOWN Deluxe,4,35.96,39.96,0.1001001001001,0.25,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1213,Red vs. Blue Seasons 11-13,3,20.97,29.97,0.3003003003003003,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1231,The Healthy Profits Bundle,2,27.88,30.98,0.1000645577792123,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
879,Furi + OST Combo Pack,2,33.98,39.98,0.1500750375187594,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
977,Puzzle Box - Game + DLC Pack #2,2,11.18,13.98,0.2002861230329042,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
611,1917 - The Alien Invasion - Game + OST Pack #1,2,5.58,6.98,0.2005730659025788,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
297,XiNFiNiTY Games Studio Pack #1,2,4.88,6.98,0.3008595988538682,1.0,7,7.0,6.0,1.0,0.8571428571428571,0.14285714285714285,29.28,5.988728148541108,5.667414582551724,4.934985684309426
93,Mad Max: Game + Fury Road,2,53.98,59.98,0.1000333444481495,1.0,2,2.0,2.0,0.0,1.0,0.0,107.96,1.9999877116507956,1.9950547536867307,1.9051482536448667
1233,Hexoscope Collector's Edition,3,2.67,2.97,0.1010101010101009,0.3333333333333333,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
995,8DAYS + OST,2,14.38,15.98,0.1001251564455569,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
421,Herrero Games,3,2.47,4.97,0.5030181086519114,1.0,6,6.0,6.0,0.0,1.0,0.0,14.82,5.959842894454292,5.544850919872539,4.663799167048147
337,Retool Special Edition,2,10.78,11.98,0.1001669449081803,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
353,Civilization VI + Steam Controller Bundle,2,89.98,89.98,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1007,Search & Kill + GabeN Simulator,2,6.29,6.99,0.1001430615164521,1.0,5,5.0,5.0,0.0,1.0,0.0,31.45,4.0109194427929085,3.340938860840831,2.9330878945866505
1071,Tom Clancy's The Division - Streets of New York Outfit Bundle,4,14.96,19.96,0.250501002004008,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
893,2 Best Quest Games Bundle,2,10.48,14.98,0.3004005340453938,1.0,10,10.0,10.0,0.0,1.0,0.0,104.80000000000001,9.998766054240138,9.890130573694067,9.046505351008905
913,Mind Spheres Deluxe Edition,2,2.23,2.98,0.2516778523489933,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
651,The Samurai Jazz Series,2,1.48,1.98,0.2525252525252525,1.0,29,29.0,29.0,0.0,1.0,0.0,42.92,21.20069878027014,18.05132060485378,16.303118525688145
479,Elements 'Souls & Hearts' Bundle,3,3.0,14.97,0.7995991983967936,0.6666666666666666,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1247,The Sims 3 Bundle,4,49.56,79.96,0.3801900950475236,0.25,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
505,16Bit Nights Bundle,3,1.72,3.97,0.5667506297229219,1.0,68,68.0,68.0,0.0,1.0,0.0,116.96,67.25288790111966,61.516236386860555,51.334219106998724
1250,Karma Miwa + Genius Greedy Mouse Studio Pack #1,2,6.38,7.98,0.2005012531328321,1.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1146,8-Bit Armies & Hordes,5,25.15,41.95,0.4004767580452921,0.4,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1147,8-Bit Hordes Complete Edition,2,16.13,18.98,0.1501580611169653,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1021,Back To Basics Sci Fi Bundle,7,3.78,6.93,0.4545454545454545,1.0,7,7.0,0.0,7.0,0.0,1.0,0.0,0.1614626274374615,1.3943553665823463,2.819245761762805
560,Devolver Digital + XSplit Streamer Pack,3,29.97,39.97,0.2501876407305479,0.6666666666666666,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1243,Bad Company 2 Bundle,3,29.9,40.97,0.2701977056382719,0.3333333333333333,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1245,More Spore,3,40.17,59.97,0.3301650825412706,1.0,1454,1454.0,1454.0,0.0,1.0,0.0,58407.18,1454.0,1453.999996339557,1453.9270496725496
951,Command & Conquer Pack,5,71.2,94.95,0.2501316482359135,1.0,149,149.0,149.0,0.0,1.0,0.0,10608.800000000001,149.0,148.99999999277742,148.99896262381873
1241,Keep Talking and Nobody Explodes + Soundtrack,2,19.78,21.98,0.100090991810737,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1215,Enigmatis Collection,3,24.87,29.97,0.1701701701701701,1.0,6,6.0,3.0,3.0,0.5,0.5,74.61,2.999946077300333,2.9902785067831523,2.8905878533931344
1217,Reigns: Collector's Edition,4,5.96,5.96,0.0,0.25,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1228,Space Ribbon Soundtrack Bundle,2,9.84,16.98,0.4204946996466431,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1009,EA Racing Pack,5,58.45,89.94999999999999,0.3501945525291827,1.0,180,180.0,180.0,0.0,1.0,0.0,10521.0,180.0,179.99999999999625,179.9999739903593
1206,Fatshark Bundle,10,55.4,110.9,0.5004508566275924,0.4,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1229,Overlord: Ultimate Evil Collection,4,35.16,43.96,0.2001819836214741,1.0,22,22.0,22.0,0.0,1.0,0.0,773.52,21.999999500149894,21.996684372122687,21.733174430345965
1046,Ashes of the Singularity Gold,7,50.93,67.93,0.2502576181363168,0.1428571428571428,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
456,The Ultimate Driving Test Success Bundle,4,21.96,43.96,0.5004549590536852,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1208,Dark Parables Pack,7,82.73,91.93,0.1000761448928532,1.0,1,1.0,1.0,0.0,1.0,0.0,82.73,0.9999999897910393,0.9998989708060922,0.9900481981330957
704,Special Bundle,3,4.97,9.97,0.501504513540622,1.0,1,1.0,1.0,0.0,1.0,0.0,4.97,0.9999546021312976,0.9933071490757153,0.9241418199787566
1216,Alawar games pack!,15,66.35,94.85,0.3004744333157618,1.0,2,2.0,2.0,2.0,1.0,1.0,132.7,2.0,1.9999999932026253,1.9998821224319139
1183,Classic Collection,5,14.35,23.950000000000003,0.4008350730688936,1.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
799,Lucius Complete Set,3,29.72,34.97,0.1501286817271947,1.0,9,9.0,9.0,0.0,1.0,0.0,267.48,8.999752178779968,8.953018868757974,8.392079779743339
1211,"Red vs. Blue (Blood Gulch Chronicles, Vol. 1-5)",5,34.95,49.95,0.3003003003003003,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1212,Red vs. Blue Volumes 6-10,5,34.95,49.95,0.3003003003003003,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1189,Handsome Mr. Frog - Game and Soundtrack,2,1.78,1.98,0.101010101010101,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
650,The Next World: Exploration Bundle,3,19.17,23.97,0.2002503128911137,0.3333333333333333,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1194,Sky To Fly: 2 in 1  Steampunk Games Bundle,2,6.38,7.98,0.2005012531328321,1.0,4,4.0,0.0,4.0,0.0,1.0,0.0,0.006646210563603596,0.16163643005142986,0.7289574986307936
1182,Doorways: All Chapters Collection,3,29.97,39.97,0.2501876407305479,1.0,60,60.0,60.0,0.0,1.0,0.0,1798.1999999999998,59.999999876330776,59.99727612787785,59.59842894454292
1151,Run Rabbit Run Super Game Bundle + Soundtrack,2,3.9,4.88,0.2008196721311475,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
552,Disorder + Soundtrack,2,11.98,14.98,0.2002670226969292,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
434,OtakuMaker Studio Pack - Adventure #1,4,16.76,20.96,0.2003816793893129,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.006540350973580597,0.08120386046094312,0.19503388220555698
516,Survivor Squad Complete,2,11.68,17.98,0.3503893214682981,1.0,32,32.0,25.0,7.0,0.78125,0.21875,292.0,25.081701754019527,25.803961552061644,26.197158850383314
1052,Ghost Sweeper + Dyna Bomb Studio Pack #1,2,7.98,9.98,0.2004008016032064,1.0,1,1.0,1.0,0.0,1.0,0.0,7.98,0.9820137900379085,0.8807970779778823,0.7310585786300049
384,The Solus Project + The Ball,2,23.98,29.98,0.2001334222815209,1.0,32,32.0,32.0,0.0,1.0,0.0,767.36,31.99980338641273,31.92087605898769,30.482372058317868
1028,The Pixeljam Collection,9,25.37,37.91,0.3307834344500132,0.5555555555555556,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1158,DOOM + Steam Controller Bundle,2,89.98,89.98,0.0,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1084,Near Death Soundtrack Edition,2,19.99,22.98,0.1301131418624892,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
941,Rising Islands Collector's Edition,3,14.97,19.97,0.2503755633450174,0.3333333333333333,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1104,Dungeon Escape - Soundtrack Edition,2,4.23,4.98,0.1506024096385542,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1143,Depth Hunter - GAME AND 3 DLC,4,16.16,26.96,0.400593471810089,0.25,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
872,System Crash Deluxe Edition,2,19.98,19.98,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
344,SAMOLIOTIK DELUXE EDITION,2,1.38,1.98,0.3030303030303031,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
364,Developer Alliance Pack 2,4,2.4,29.96,0.9198931909212285,1.0,21,21.0,12.0,18.0,0.5714285714285714,0.8571428571428571,28.799999999999997,12.932301925501266,14.020194859654053,15.037120361007227
1138,8Floor Hidden Object Bundle,3,14.21,17.77,0.2003376477208778,1.0,19,19.0,19.0,0.0,1.0,0.0,269.99,18.984645849654935,18.474603975866362,16.258240452280145
1140,Check vs Mate - Grandmaster Edition,3,25.47,33.97,0.2502207830438622,0.3333333333333333,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1141,Battle vs Chess - Grandmaster Edition,2,10.48,13.98,0.2503576537911302,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1132,Swords and Blasters bundle,4,7.76,12.96,0.4012345679012346,0.75,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1102,Kindred Spirits on the Roof Drama CD Collection,4,41.36,45.96,0.1000870322019147,1.0,2,2.0,0.0,2.0,0.0,1.0,0.0,0.0018221022210730138,0.058607193377934394,0.2917637365114959
1103,Kindred Spirits Complete Collection,5,72.85,80.95,0.1000617665225448,1.0,2,2.0,2.0,2.0,1.0,1.0,145.7,1.9981777136748085,1.9408036967407767,1.678984370554614
1130,Princess.Loot.Pixel.Again + Soundtrack!,2,5.38,5.98,0.1003344481605352,1.0,17,17.0,17.0,0.0,1.0,0.0,91.46,13.064921319483298,10.976157205838522,9.765522785798204
1131,"""Bye-Bye, Wacky Planet"": Shoot and Dance Edition",2,5.93,6.98,0.1504297994269341,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
709,Higurashi When They Cry Hou,3,21.97,21.97,0.0,1.0,18,18.0,9.0,0.0,0.5,0.0,197.73,9.0,9.0,9.0
1128,Airport Madness Collection,4,30.36,37.96,0.2002107481559536,1.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1107,HOG bundle of bundles!,5,35.95,44.95,0.200222469410456,1.0,4,4.0,2.0,2.0,0.5,0.5,71.9,1.999999969540041,1.9997532176445634,1.9781427284220374
1116,OtakuMaker Studio Pack - Adventure #2,4,13.56,16.96,0.2004716981132075,1.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1121,Pristine World: Deluxe Edition,2,7.18,8.98,0.200445434298441,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1110,Neon Warp + Impossible Quest Studio Pack #1,2,3.98,4.98,0.2008032128514057,1.0,1,1.0,1.0,0.0,1.0,0.0,3.98,0.8807970779778823,0.7310585786300049,0.6224593312018546
437,Fort Defense Complete Edition,3,9.57,11.97,0.2005012531328321,0.3333333333333333,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
914,Small World 2 - Complete Bundle,4,14.66,20.96,0.3005725190839695,0.25,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
990,EVIL MAZE RAINBOW BUNDLE,2,3.5,4.38,0.2009132420091324,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
549,Angry Video Game Nerd Adventures + Soundtrack,2,11.98,14.98,0.2002670226969292,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
946,Quadrilateral Cowboy Deluxe Edition,2,28.81,30.98,0.0700451904454486,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
984,Epic Manager - Deluxe Edition,2,21.58,23.98,0.1000834028356963,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
399,Interstellar Bundle,4,2.79,6.46,0.5681114551083591,1.0,79,79.0,5.0,79.0,0.06329113924050633,1.0,13.95,34.454377968999204,35.05502530875662,36.211866927455
1056,OtakuMaker Studio Pack - Latest Bundle #2,4,12.76,15.96,0.2005012531328321,1.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1053,OtakuMaker Studio Pack - Part #3,6,17.94,23.94,0.2506265664160401,1.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1054,OtakuMaker Studio Pack - Shoot'Em Up #1,4,11.16,13.96,0.2005730659025788,1.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1055,OtakuMaker Studio Pack - Latest Bundle #1,4,17.56,21.96,0.2003642987249545,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.07192461320448718,0.2705579360474197,0.38051673382387197
1033,Extravaganza Rising Bundle,2,7.63,8.98,0.1503340757238307,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1040,Alber's - Studio Pack #2,3,4.47,5.970000000000001,0.2512562814070353,1.0,7,7.0,7.0,7.0,1.0,1.0,31.29,4.938199383991695,3.857934447232973,3.332213269211054
1041,DreamBreak- Soviet Bloc Edition,2,10.43,10.98,0.0500910746812386,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1034,Triangle Studios Bundle,3,25.57,31.97,0.2001876759461995,1.0,3,3.0,3.0,0.0,1.0,0.0,76.71000000000001,2.999991717705149,2.9950235967594767,2.882502831609707
962,I am Setsuna Collector's Edition,2,49.48,54.98,0.1000363768643144,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
963,DnS Complete Bundle,4,23.96,29.96,0.2002670226969292,1.0,23,23.0,23.0,0.0,1.0,0.0,551.08,22.99985868398415,22.943129667397404,21.909204916915968
865,The Assembly Complete (VR+Non-VR),2,29.99,29.99,0.0,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1013,Press X to Not Die: Special Edition,2,3.58,3.98,0.1005025125628141,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1024,Ocean Word Blast Bundle,2,6.68,9.98,0.3306613226452906,1.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
853,Bulb Boy + Soundtrack Bundle,2,11.68,12.98,0.1001540832049307,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
949,Talentplace bundle,3,4.47,8.97,0.5016722408026757,1.0,18,18.0,18.0,0.0,1.0,0.0,80.46,17.997778897632248,17.80223503264932,16.28370963181603
1008,Search & Kill + GabeN Simulator + Portal Mode,3,7.1,7.890000000000001,0.1001267427122941,0.6666666666666666,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
580,FE Ultimate Bundle,10,9.02,36.03,0.7496530668887039,1.0,9,9.0,9.0,0.0,1.0,0.0,81.17999999999999,9.0,8.999999999983253,8.999987722924153
1003,3DMark + PCMark 8,2,59.98,79.98,0.2500625156289073,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
509,Push Me Pull You + Soundtrack,2,17.08,18.98,0.1001053740779769,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
362,Eidos Anthology,89,224.61,450.11,0.5009886472195685,0.3932584269662921,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
808,Digital Homicide Super Bundle,21,3.19,28.79,0.8891976380687738,1.0,1,1.0,1.0,0.0,1.0,0.0,3.19,1.0,0.9999999999923781,0.9999972392350497
983,Supergiant Collection,4,49.46,54.96,0.1000727802037845,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
833,RPG Heroes Summer Bundle,11,10.4,51.89,0.7995760262092889,1.0,170,170.0,170.0,56.0,1.0,0.32941176470588235,1768.0,169.99999999999375,169.99998615190282,169.9794534726284
480,Platformer Bundle by New Reality Games,5,3.45,6.95,0.5035971223021583,1.0,27,27.0,0.0,27.0,0.0,1.0,0.0,4.629451177244011,8.744734255702184,11.680639503820297
482,Super Mega Bundle by New Reality Games,9,5.63,10.91,0.4839596700274977,1.0,27,27.0,27.0,27.0,1.0,1.0,152.01,22.388888343452116,18.580151255843152,16.1576844397154
897,Leviathan: Behemoth Pack,4,24.46,34.96,0.3003432494279176,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
575,Sid Meier's Civilization V: Complete,16,49.33,149.34,0.669679925003348,0.0625,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
961,Digital Melody Bundle,4,2.98,4.46,0.3318385650224215,1.0,12,12.0,12.0,0.0,1.0,0.0,35.76,11.40880792699168,9.774870968484214,8.123950274862276
668,Hiiro Collector's Edition,2,3.38,3.98,0.1507537688442212,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
884,Anarcute - Soundtrack Edition,2,16.36,17.98,0.0901001112347052,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
926,Leviathan: The Last Day of the Decade - Game + Soundtrack,2,15.18,18.98,0.2002107481559536,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
948,Siberian Digital Complete Pack,8,23.92,29.92,0.2005347593582887,0.625,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
543,"Warhammer 40,000: Armageddon - Imperium Complete",7,46.79,65.93,0.2903079023206432,0.1428571428571428,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
925,Leviathan: The Cargo - Game + Soundtrack,2,13.58,15.98,0.1501877346683354,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
823,Devolver Digital First-Person Shooter Bundle,3,74.97,99.97,0.250075022506752,1.0,62,62.0,59.0,3.0,0.9516129032258065,0.04838709677419355,4423.23,59.00007181539785,59.014606792911884,59.195906080779565
330,TransOcean Games Bundle,2,30.21,38.73,0.2199845081332299,1.0,5,5.0,5.0,0.0,1.0,0.0,151.05,4.999999801119586,4.999003001713945,4.9303717984674975
955,Casual Games Bundle,9,17.41,24.91,0.3010839020473705,1.0,5,5.0,5.0,5.0,1.0,1.0,87.05,4.959086429311087,4.564043797283793,3.696838207848984
957,Double Fine Bundle,17,99.52,199.21,0.5004266854073591,0.6470588235294118,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
802,God Bundle,5,4.55,12.95,0.6486486486486486,1.0,34,34.0,24.0,26.0,0.7058823529411765,0.7647058823529411,109.19999999999999,26.289267343759054,25.517343029062673,23.890239924880653
954,Horror Games Bundle,3,15.27,17.97,0.1502504173622704,1.0,20,20.0,15.0,5.0,0.75,0.25,229.04999999999998,15.023624213605354,14.88358682992698,13.83925363570577
956,Big Adventure Games Pack,11,28.39,37.89,0.2507257851675903,0.9090909090909092,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
804,SHMUPers Bundle,3,1.54,13.97,0.889763779527559,1.0,162,162.0,153.0,21.0,0.9444444444444444,0.12962962962962962,235.62,155.23475102316704,156.3296511194113,155.12297794929046
398,JRPG Love Happiness Bundle,6,4.32,11.94,0.6381909547738693,1.0,156,156.0,147.0,75.0,0.9423076923076923,0.4807692307692308,635.0400000000001,148.83361376472578,149.31696908088577,144.89875072940401
403,Monster Mayhem Bundle,9,6.93,20.91,0.6685796269727403,1.0,16,16.0,5.0,15.0,0.3125,0.9375,34.65,6.184076478603281,7.51972161364557,8.72258896751437
944,Bump in the night,3,11.97,23.97,0.5006257822277846,1.0,7,7.0,7.0,0.0,1.0,0.0,83.79,6.99999999973574,6.999956990777784,6.9826916379035575
871,Tetradecagon + Soundtrack,2,5.98,5.98,0.0,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
395,Fun with Physics Bundle,5,3.0,11.95,0.7489539748953975,1.0,17,17.0,17.0,16.0,1.0,0.9411764705882353,51.0,16.02791373984787,14.714984168229156,13.303910435299015
934,Puzzle Game - Starter Pack,2,17.83,20.98,0.1501429933269781,1.0,1,1.0,1.0,0.0,1.0,0.0,17.83,0.9981670610575072,0.958908721799535,0.8284952300245991
920,Ninja Bundle,2,0.99,2.98,0.6677852348993288,1.0,2,2.0,2.0,0.0,1.0,0.0,1.98,1.9633142186045134,1.7594862750644982,1.4601487679622376
877,Space Pilgrim Saga,4,3.21,6.46,0.5030959752321982,1.0,76,76.0,76.0,17.0,1.0,0.2236842105263158,243.96,75.22856171871086,70.55525936198644,59.99239749530337
624,Axyos Games Bundle,2,8.08,8.98,0.1002227171492205,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
678,The Odaiba Box,2,80.98,89.98,0.1000222271615914,1.0,1,1.0,1.0,0.0,1.0,0.0,80.98,0.9999999847700205,0.9998766054240137,0.9890130573694068
832,Dogenzaka Lab VN set,4,38.21,42.46,0.1000942063118228,1.0,1,1.0,1.0,0.0,1.0,0.0,38.21,0.9997965730219448,0.9859363729567544,0.8933094060543487
520,Awesomenauts - Announcer Pack,9,25.81,36.91,0.3007315090761312,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
876,The Weird Collection,3,20.97,27.97,0.2502681444404719,0.6666666666666666,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
701,onechanbara Z2 :Chaos All DLC Bundle,37,54.53,60.63,0.1006102589477156,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
896,RWBY Video Bundle,3,23.37,25.97,0.1001155179052752,1.0,6,6.0,6.0,5.0,1.0,0.8333333333333334,140.22,5.9399500645253385,5.2841874070006325,4.021950371626514
868,RWBY Game and Video Bundle,4,45.96,45.96,0.0,1.0,5,5.0,0.0,5.0,0.0,1.0,0.0,0.027281818287605723,0.32333708635092934,0.8819497309250968
837,Megadimension Neptunia VII Digital Complete Set,14,84.46,93.86,0.1001491583209035,0.0714285714285714,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
700,Megadimension Neptunia VII DLC Collection,12,30.48,33.88,0.1003541912632822,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
510,Lost Sea Game + Soundtrack,2,16.98,19.98,0.1501501501501501,0.5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
