bundle_id,item_id,item_name,item_price,genre,item_url
1337,520110,Naruto Shippuden Uncut: Untitled,1.99,,http://store.steampowered.com/app/520110
1337,520111,Naruto Shippuden Uncut: Simulation,1.99,,http://store.steampowered.com/app/520111
1337,520112,Naruto Shippuden Uncut: The Tenchi Bridge,1.99,,http://store.steampowered.com/app/520112
1337,520700,Naruto Shippuden Uncut: Impossible Dream,1.99,,http://store.steampowered.com/app/520700
1343,520760,Naruto Shippuden Uncut: The Nine Tails Unleashed,1.99,,http://store.steampowered.com/app/520760
1343,520761,Naruto Shippuden Uncut: The Top-Secret Mission Begins,1.99,,http://store.steampowered.com/app/520761
1343,520762,Naruto Shippuden Uncut: Orochimaru vs. Jinchuuriki,1.99,,http://store.steampowered.com/app/520762
1343,520763,Naruto Shippuden Uncut: Sakura's Tears,1.99,,http://store.steampowered.com/app/520763
1343,520764,Naruto Shippuden Uncut: The Secret of the Battle!,1.99,,http://store.steampowered.com/app/520764
1343,520765,Naruto Shippuden Uncut: The Consequences of Betryal,1.99,,http://store.steampowered.com/app/520765
1343,520766,Naruto Shippuden Uncut: The Unfinished Page,1.99,,http://store.steampowered.com/app/520766
1343,520767,Naruto Shippuden Uncut: Infiltration: The Den of the Snake!,1.99,,http://store.steampowered.com/app/520767
1343,520768,Naruto Shippuden Uncut: Bonds,1.99,,http://store.steampowered.com/app/520768
1343,520769,Naruto Shippuden Uncut: Something Important?,1.99,,http://store.steampowered.com/app/520769
1343,520770,Naruto Shippuden Uncut: The Picture Book's Story,1.99,,http://store.steampowered.com/app/520770
1343,520771,Naruto Shippuden Uncut: Reunion,1.99,,http://store.steampowered.com/app/520771
1343,520772,Naruto Shippuden Uncut: The Power of Uchiha,1.99,,http://store.steampowered.com/app/520772
1343,521290,Naruto Shippuden Uncut: Title,1.99,,http://store.steampowered.com/app/521290
1368,522790,Naruto Shippuden Uncut: Revived Souls,1.99,,http://store.steampowered.com/app/522790
1368,522791,Naruto Shippuden Uncut: Everyone's Struggle to the Death,1.99,,http://store.steampowered.com/app/522791
1368,522792,Naruto Shippuden Uncut: Moment of Awakening,1.99,,http://store.steampowered.com/app/522792
1368,522793,Naruto Shippuden Uncut: Despair,1.99,,http://store.steampowered.com/app/522793
1368,522794,Naruto Shippuden Uncut: Resonance,1.99,,http://store.steampowered.com/app/522794
1368,522795,Naruto Shippuden Uncut: My Friend,1.99,,http://store.steampowered.com/app/522795
1368,522796,Naruto Shippuden Uncut: The Quietly Approaching Threat,1.99,,http://store.steampowered.com/app/522796
1368,522797,Naruto Shippuden Uncut: Akatsuki's Invasion,1.99,,http://store.steampowered.com/app/522797
1368,522798,Naruto Shippuden Uncut: Under the Starry Sky,1.99,,http://store.steampowered.com/app/522798
1368,522799,Naruto Shippuden Uncut: The Old Monk's Prayer,1.99,,http://store.steampowered.com/app/522799
1368,522800,Naruto Shippuden Uncut: The Next Step,1.99,,http://store.steampowered.com/app/522800
1368,522801,Naruto Shippuden Uncut: Climbing Silver,1.99,,http://store.steampowered.com/app/522801
1370,522840,Naruto Shippuden Uncut: The Price of Power,1.99,,http://store.steampowered.com/app/522840
1370,522841,Naruto Shippuden Uncut: A Shinobi's Determination,1.99,,http://store.steampowered.com/app/522841
1370,522842,Naruto Shippuden Uncut: Orochimaru's Hideout Discovered,1.99,,http://store.steampowered.com/app/522842
1370,522843,Naruto Shippuden Uncut: Encounter,1.99,,http://store.steampowered.com/app/522843
1370,522844,Naruto Shippuden Uncut: Connecting Hearts,1.99,,http://store.steampowered.com/app/522844
1370,522845,Naruto Shippuden Uncut: A Night of Rain,1.99,,http://store.steampowered.com/app/522845
1370,522846,Naruto Shippuden Uncut: The Two Charms,1.99,,http://store.steampowered.com/app/522846
1370,522847,Naruto Shippuden Uncut: The Unseeing Enemy,1.99,,http://store.steampowered.com/app/522847
1370,522848,Naruto Shippuden Uncut: The Labyrinth of Distorted Reflection,1.99,,http://store.steampowered.com/app/522848
1370,522849,Naruto Shippuden Uncut: The Target Appears,1.99,,http://store.steampowered.com/app/522849
1370,522850,Naruto Shippuden Uncut: The Rampaging Tailed Beast,1.99,,http://store.steampowered.com/app/522850
1370,522851,Naruto Shippuden Uncut: Inside the Mist,1.99,,http://store.steampowered.com/app/522851
1264,516970,Naruto Shippuden Uncut: Homecoming,1.99,,http://store.steampowered.com/app/516970
1264,516971,Naruto Shippuden Uncut: The Akatsuki Makes Its Move,1.99,,http://store.steampowered.com/app/516971
1264,516972,Naruto Shippuden Uncut: The Results of Training,1.99,,http://store.steampowered.com/app/516972
1264,516973,Naruto Shippuden Uncut: The Jinchuriki of the Sand,1.99,,http://store.steampowered.com/app/516973
1264,516974,Naruto Shippuden Uncut: The Kazekage Stands Tall,1.99,,http://store.steampowered.com/app/516974
1264,516975,Naruto Shippuden Uncut: Mission Cleared,1.99,,http://store.steampowered.com/app/516975
1264,516976,"Naruto Shippuden Uncut: Run, Kankuro",1.99,,http://store.steampowered.com/app/516976
1264,516977,"Naruto Shippuden Uncut: Team Kakashi, Deployed",1.99,,http://store.steampowered.com/app/516977
1264,516978,Naruto Shippuden Uncut: The Jinchuriki's Tears,1.99,,http://store.steampowered.com/app/516978
1264,516979,Naruto Shippuden Uncut: Sealing Jutsu: Nine Phantom Dragons,1.99,,http://store.steampowered.com/app/516979
1264,516980,Naruto Shippuden Uncut: The Medical Ninja's Student,1.99,,http://store.steampowered.com/app/516980
1264,516981,Naruto Shippuden Uncut: The Retired Granny's Determination,1.99,,http://store.steampowered.com/app/516981
1264,516982,Naruto Shippuden Uncut: A Meeting With Destiny,1.99,,http://store.steampowered.com/app/516982
1324,520050,Naruto Shippuden Uncut: Naruto's Growth,1.99,,http://store.steampowered.com/app/520050
1324,520051,Naruto Shippuden Uncut: The Secret Weapon is Called….,1.99,,http://store.steampowered.com/app/520051
1324,520052,Naruto Shippuden Uncut: The Secret of Jinchuriki,1.99,,http://store.steampowered.com/app/520052
1324,520053,Naruto Shippuden Uncut: The Death of Gaara!,1.99,,http://store.steampowered.com/app/520053
1324,520054,Naruto Shippuden Uncut: Charge Tactic! Button Hook Entry!!,1.99,,http://store.steampowered.com/app/520054
1324,520055,Naruto Shippuden Uncut: Traps Activate! Team Guy's Enemy,1.99,,http://store.steampowered.com/app/520055
1324,520056,Naruto Shippuden Uncut: Hiruko vs. Two Kunoichi!,1.99,,http://store.steampowered.com/app/520056
1324,520057,Naruto Shippuden Uncut: Sasori's Real Face,1.99,,http://store.steampowered.com/app/520057
1324,520058,Naruto Shippuden Uncut: Chiyo's Secret Skills,1.99,,http://store.steampowered.com/app/520058
1324,520059,Naruto Shippuden Uncut: Father and Mother,1.99,,http://store.steampowered.com/app/520059
1324,520060,Naruto Shippuden Uncut: The Third Kazekage,1.99,,http://store.steampowered.com/app/520060
1324,520061,Naruto Shippuden Uncut: Three Minutes Between Life and Death,1.99,,http://store.steampowered.com/app/520061
1324,520100,Naruto Shippuden Uncut: Puppet Fight: 10 vs. 100!,1.99,,http://store.steampowered.com/app/520100
1268,12520,18 Wheels of Steel: American Long Haul,4.99,Racing,http://store.steampowered.com/app/12520
1268,33730,18 Wheels of Steel: Extreme Trucker,9.99,Simulation,http://store.steampowered.com/app/33730
1268,362780,18 Wheels of Steel: Extreme Trucker 2,9.99,Simulation,http://store.steampowered.com/app/362780
1328,499910,SHINRAI - Broken Beyond Despair,14.99,"Adventure, Indie",http://store.steampowered.com/app/499910
1328,509120,SHINRAI - Broken Beyond Despair Soundtrack,7.99,Indie,http://store.steampowered.com/app/509120
825,363490,Escape Machines,0.99,"Action, Adventure, Indie, RPG, Strategy, Early Access",http://store.steampowered.com/app/363490
825,399430,Tinboy,0.99,"Casual, Indie",http://store.steampowered.com/app/399430
825,412600,Lup,0.99,"Action, Indie",http://store.steampowered.com/app/412600
825,487220,Freebie,0.99,"Casual, Indie",http://store.steampowered.com/app/487220
825,497050,Shape Shifter,0.99,"Casual, Indie",http://store.steampowered.com/app/497050
473,418070,Turbo Pug,0.99,"Casual, Indie",http://store.steampowered.com/app/418070
473,466840,Super Space Pug,0.99,"Action, Casual, Indie",http://store.steampowered.com/app/466840
473,469730,Super Mega Neo Pug,0.99,"Action, Casual, Indie",http://store.steampowered.com/app/469730
1297,504400,Optika,4.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/504400
1297,516910,Optika - Soundtrack,2.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/516910
604,40300,Risen,9.99,RPG,http://store.steampowered.com/app/40300
604,40390,Risen 2: Dark Waters,9.99,RPG,http://store.steampowered.com/app/40390
604,40391,Risen 2: Dark Waters - A Pirate's Clothes DLC,1.99,,http://store.steampowered.com/app/40391
604,40392,Risen 2: Dark Waters - Treasure Isle DLC,4.99,"Action, Adventure",http://store.steampowered.com/app/40392
604,40393,Risen 2: Dark Waters - Air Temple DLC,4.99,RPG,http://store.steampowered.com/app/40393
604,249250,Risen 3 - Adventure Garb,1.99,RPG,http://store.steampowered.com/app/249250
604,249270,Risen 3 - Fog Island,4.99,RPG,http://store.steampowered.com/app/249270
604,249290,Risen 3 - Uprising of the Little Guys,4.99,RPG,http://store.steampowered.com/app/249290
604,249230,Risen 3 - Titan Lords,19.99,RPG,http://store.steampowered.com/app/249230
1333,489970,Mugen Souls Z - Ultimate Weapon Bundle,3.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/489970
1333,489971,Mugen Souls Z - Overwhelming Weapon Bundle,3.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/489971
1333,489972,Mugen Souls Z - Jiggly Co. Equipment Bundle 3,1.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/489972
1333,489973,Mugen Souls Z - Overwhelming G Up Fever Bundle,3.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/489973
1333,489974,Mugen Souls Z - Overwhelming Ticket Bundle,3.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/489974
1333,489975,Mugen Souls Z - Clothing Bundle 1,3.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/489975
1333,489976,Mugen Souls Z - Clothing Bundle 2,4.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/489976
1333,489977,Mugen Souls Z - Character Clothing Bundle,1.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/489977
1333,489978,Mugen Souls Z - Ultimate Unlocks Bundle,3.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/489978
1333,490410,Mugen Souls Z - Overwhelming Point Fever Bundle,4.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/490410
1333,490411,Mugen Souls Z - Overwhelming G Fever Bundle,4.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/490411
1333,490412,Mugen Souls Z - Overwhelming Mugen Point Fever Bundle,4.99,"Adventure, RPG, Strategy",http://store.steampowered.com/app/490412
1336,282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1,29.99,"RPG, Strategy",http://store.steampowered.com/app/282900
1336,513730,Hyperdimension Neptunia Re;Birth1 Deluxe Pack / DELUXEセット（ディジタル限定版）,9.99,"RPG, Strategy",http://store.steampowered.com/app/513730
1340,282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1,29.99,"RPG, Strategy",http://store.steampowered.com/app/282900
1340,319011,Hyperdimension Neptunia Re;Birth1 Additional Content3 / コンテンツ追加パック３,0.99,"RPG, Strategy",http://store.steampowered.com/app/319011
1340,319014,Hyperdimension Neptunia Re;Birth1 Plutia Battle Entry / プルルートバトル参加ライセンス,0.99,"RPG, Strategy",http://store.steampowered.com/app/319014
1340,319015,Hyperdimension Neptunia Re;Birth1 Peashy Battle Entry / ピーシェバトル参加ライセンス,0.99,"RPG, Strategy",http://store.steampowered.com/app/319015
1340,319016,Hyperdimension Neptunia Re;Birth1 Histoire Battle Entry / イストワールバトル参加ライセンス,0.99,"RPG, Strategy",http://store.steampowered.com/app/319016
1340,319017,Hyperdimension Neptunia Re;Birth1 Additional Content1 / コンテンツ追加パック１,0.99,"RPG, Strategy",http://store.steampowered.com/app/319017
1340,319018,Hyperdimension Neptunia Re;Birth1 Additional Content2 / コンテンツ追加パック２,0.99,"RPG, Strategy",http://store.steampowered.com/app/319018
1340,513730,Hyperdimension Neptunia Re;Birth1 Deluxe Pack / DELUXEセット（ディジタル限定版）,9.99,"RPG, Strategy",http://store.steampowered.com/app/513730
1153,218740,Pid,9.99,"Adventure, Indie",http://store.steampowered.com/app/218740
1153,471920,Pan-Pan,12.99,"Adventure, Indie",http://store.steampowered.com/app/471920
1153,508270,Pan-Pan Soundtrack,2.99,"Adventure, Indie",http://store.steampowered.com/app/508270
1153,508271,Pan-Pan Manual,2.99,"Adventure, Indie",http://store.steampowered.com/app/508271
1355,431600,Automobilista,39.99,"Racing, Simulation, Sports",http://store.steampowered.com/app/431600
1355,521600,Automobilista - Season Pass for all DLCs,29.99,"Racing, Simulation, Sports",http://store.steampowered.com/app/521600
1161,271860,Super Killer Hornet: Resurrection,4.99,Indie,http://store.steampowered.com/app/271860
1161,292620,Pressured,2.99,Indie,http://store.steampowered.com/app/292620
1161,326120,Horizon Shift,0.74,"Action, Indie",http://store.steampowered.com/app/326120
1161,354920,Pester,0.99,Indie,http://store.steampowered.com/app/354920
1161,407940,Hyper Bounce Blast,4.99,"Action, Indie",http://store.steampowered.com/app/407940
567,347560,Terra Incognita ~ Chapter One: The Descendant,0.99,"Adventure, Indie, RPG, Early Access",http://store.steampowered.com/app/347560
567,375510,New kind of adventure,0.99,"Adventure, Indie, RPG, Early Access",http://store.steampowered.com/app/375510
567,388160,Project Druid - 2D Labyrinth Explorer-,0.99,"Casual, Indie",http://store.steampowered.com/app/388160
567,391070,Stellar 2D,0.99,"Action, Casual, Indie",http://store.steampowered.com/app/391070
567,403560,Eaten Alive,0.99,Indie,http://store.steampowered.com/app/403560
567,403900,Clergy Splode,0.99,"Action, Indie",http://store.steampowered.com/app/403900
567,410210,Ampersand,0.99,"Indie, Racing",http://store.steampowered.com/app/410210
567,449200,Calcu-Late,0.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/449200
1361,488660,Just Deserts,9.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/488660
1361,517290,Just Deserts - Swimwear Set,1.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/517290
1361,517291,Just Deserts - Sleepwear Costume Set,1.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/517291
1361,517292,Just Deserts - School Uniform Set,1.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/517292
903,378610,Valley,19.99,"Action, Adventure, Indie",http://store.steampowered.com/app/378610
903,494420,Valley - Soundtrack,6.99,"Action, Adventure, Indie",http://store.steampowered.com/app/494420
1271,443330,Malus Code,12.99,Adventure,http://store.steampowered.com/app/443330
1271,514320,Malus Code - Original Soundtrack,2.99,Adventure,http://store.steampowered.com/app/514320
1330,435530,The Final Station,14.99,"Action, Adventure, Indie",http://store.steampowered.com/app/435530
1330,520500,The Final Station OST and Artbook DLC,4.99,"Action, Adventure, Indie",http://store.steampowered.com/app/520500
1350,337000,Deus Ex: Mankind Divided,59.99,"Action, RPG",http://store.steampowered.com/app/337000
1350,470070,Deus Ex: Mankind Divided™ DLC - Season Pass,29.99,"Action, RPG",http://store.steampowered.com/app/470070
1351,337000,Deus Ex: Mankind Divided,59.99,"Action, RPG",http://store.steampowered.com/app/337000
1351,353370,Steam Controller,29.99,,http://store.steampowered.com/app/353370
1352,337000,Deus Ex: Mankind Divided,59.99,"Action, RPG",http://store.steampowered.com/app/337000
1352,353370,Steam Controller,29.99,,http://store.steampowered.com/app/353370
1352,470070,Deus Ex: Mankind Divided™ DLC - Season Pass,29.99,"Action, RPG",http://store.steampowered.com/app/470070
1209,425410,Road to Ballhalla,14.99,"Action, Adventure, Indie, Racing",http://store.steampowered.com/app/425410
1209,489530,Road to Ballhalla Soundtrack,4.99,"Action, Adventure, Indie, Racing",http://store.steampowered.com/app/489530
982,367040,InsanZ - Retro Survival Horror,7.99,"Action, Indie",http://store.steampowered.com/app/367040
982,448140,Night light,5.99,"Action, Adventure, Casual, Indie",http://store.steampowered.com/app/448140
827,266210,One Way Heroics,3.49,"Indie, RPG",http://store.steampowered.com/app/266210
827,352840,One Way Heroics Plus,6.49,"Indie, RPG",http://store.steampowered.com/app/352840
694,377470,ENKI,9.99,"Adventure, Indie",http://store.steampowered.com/app/377470
694,377480,N.E.R.O.: Nothing Ever Remains Obscure,19.99,"Adventure, Indie",http://store.steampowered.com/app/377480
531,283000,Strategic War in Europe,14.99,"Indie, Strategy",http://store.steampowered.com/app/283000
531,283020,The Campaign Series: Fall Weiss,14.99,"Indie, Strategy",http://store.steampowered.com/app/283020
531,302320,Storm over the Pacific,9.99,"Simulation, Strategy",http://store.steampowered.com/app/302320
531,305390,World War 2: Time of Wrath,1.99,"Indie, Strategy",http://store.steampowered.com/app/305390
538,383330,Star Chronicles: Delta Quadrant,0.99,"Indie, Strategy",http://store.steampowered.com/app/383330
538,451880,Catch a Falling Star,0.99,"Casual, Indie",http://store.steampowered.com/app/451880
347,385070,Atonement: Scourge of Time,8.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/385070
347,391660,Incitement 3,8.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/391660
347,412170,City of Chains,8.99,"Adventure, Indie, RPG, Strategy",http://store.steampowered.com/app/412170
347,457820,Outrage,3.99,"Adventure, Indie, RPG",http://store.steampowered.com/app/457820
347,467000,Insincere,3.99,"Action, Indie",http://store.steampowered.com/app/467000
1005,496500,Moon Colonization Project,2.99,"Adventure, Casual, Indie, Simulation, Strategy, Early Access",http://store.steampowered.com/app/496500
1005,501200,Moon Colonization Project | Soundtrack,1.19,Indie,http://store.steampowered.com/app/501200
1100,222880,Insurgency,4.99,"Action, Indie, Strategy",http://store.steampowered.com/app/222880
1100,447820,Day of Infamy,19.99,"Action, Indie, Strategy, Early Access",http://store.steampowered.com/app/447820
1114,400180,Okhlos,12.99,"Action, Indie, Strategy",http://store.steampowered.com/app/400180
1114,509030,Okhlos - Soundtrack,7.99,"Action, Indie, Strategy",http://store.steampowered.com/app/509030
1114,509031,Okhlos - Encyclopedia,0.99,"Action, Indie, Strategy",http://store.steampowered.com/app/509031
1114,509032,Okhlos - Prototypes,0.99,"Action, Indie, Strategy",http://store.steampowered.com/app/509032
494,399670,Game Corp DX,2.99,"Indie, Simulation",http://store.steampowered.com/app/399670
494,454060,Blueprint Tycoon,2.99,"Casual, Indie, Simulation",http://store.steampowered.com/app/454060
357,220780,Thomas Was Alone,9.99,Indie,http://store.steampowered.com/app/220780
357,365770,Volume,19.99,"Action, Indie",http://store.steampowered.com/app/365770
363,340490,Subterrain,16.99,Indie,http://store.steampowered.com/app/340490
363,470670,Subterrain - Original Soundtrack,2.99,Indie,http://store.steampowered.com/app/470670
284,258520,The Vanishing of Ethan Carter,19.99,"Adventure, Indie",http://store.steampowered.com/app/258520
284,457880,The Vanishing of Ethan Carter VR,9.99,"Adventure, Indie",http://store.steampowered.com/app/457880
1017,388430,TankZone Battle,8.99,"Action, Indie",http://store.steampowered.com/app/388430
1017,497040,Underground Keeper,5.99,"Casual, Indie",http://store.steampowered.com/app/497040
1002,499520,The Turing Test,19.99,Adventure,http://store.steampowered.com/app/499520
1002,508340,The Turing Test - Upgrade Pack,9.99,Adventure,http://store.steampowered.com/app/508340
754,284750,Enigmatis: The Ghosts of Maple Creek,9.99,"Adventure, Casual",http://store.steampowered.com/app/284750
754,284790,Nightmares from the Deep 2: The Siren`s Call,9.99,"Adventure, Casual",http://store.steampowered.com/app/284790
754,363330,Mind Snares: Alice's Journey,9.99,"Adventure, Casual",http://store.steampowered.com/app/363330
754,399890,The Secret Order 2: Masked Intent,9.99,"Adventure, Casual",http://store.steampowered.com/app/399890
536,40960,The Stronghold Collection,19.99,Strategy,http://store.steampowered.com/app/40960
536,47400,Stronghold 3 Gold,29.99,"Simulation, Strategy",http://store.steampowered.com/app/47400
359,296710,Monstrum,17.99,Indie,http://store.steampowered.com/app/296710
359,385870,Monstrum - Original Soundtrack,4.99,Indie,http://store.steampowered.com/app/385870
416,314290,Obludia,8.99,"Action, Indie",http://store.steampowered.com/app/314290
416,405550,Jet Set Knights,9.99,"Action, Indie",http://store.steampowered.com/app/405550
251,273540,Victory: The Age of Racing - Deluxe Edition Content,6.99,"Indie, Racing, Simulation, Sports",http://store.steampowered.com/app/273540
251,346610,Racecraft,19.99,"Indie, Racing, Simulation, Sports, Early Access",http://store.steampowered.com/app/346610
923,349220,The Black Watchmen,14.99,"Indie, Massively Multiplayer, RPG",http://store.steampowered.com/app/349220
923,379750,The Black Watchmen - Original Soundtrack,9.99,"Adventure, Casual, Indie, Massively Multiplayer, Strategy",http://store.steampowered.com/app/379750
923,396810,The Black Watchmen - Season 2: Enduring Conflict,14.99,"Indie, Massively Multiplayer, RPG",http://store.steampowered.com/app/396810
923,397370,The Black Watchmen - Mother Russia,4.99,"Indie, Massively Multiplayer, RPG",http://store.steampowered.com/app/397370
953,437890,AuroraRL,4.99,"Action, Adventure, Indie, RPG, Strategy, Early Access",http://store.steampowered.com/app/437890
953,497740,AuroraRL - OST,1.99,"Action, Adventure, Indie, RPG, Strategy",http://store.steampowered.com/app/497740
869,266050,Into the Dark: Ultimate Trash Edition,7.99,"Action, Adventure, Indie",http://store.steampowered.com/app/266050
869,460940,Father´s Island,4.99,Adventure,http://store.steampowered.com/app/460940
622,341150,Age of Fear 2: The Chaos Lord,14.99,"Adventure, Indie, RPG, Strategy",http://store.steampowered.com/app/341150
622,351480,Age of Fear: The Undead King,14.99,"Adventure, Indie, RPG, Strategy",http://store.steampowered.com/app/351480
507,249360,Zafehouse: Diaries,9.99,"Indie, RPG, Simulation, Strategy",http://store.steampowered.com/app/249360
507,337040,Deadnaut,9.99,"Indie, RPG, Strategy",http://store.steampowered.com/app/337040
507,428350,Fear Equation,14.99,"Indie, RPG, Simulation, Strategy",http://store.steampowered.com/app/428350
298,333830,Franchise Hockey Manager 2,19.99,"Indie, Simulation, Sports, Strategy",http://store.steampowered.com/app/333830
298,402430,Out of the Park Baseball 17,39.99,"Indie, Simulation, Sports, Strategy",http://store.steampowered.com/app/402430
304,427860,The Next World,12.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/427860
304,461020,The Next World Soundtrack,3.99,,http://store.steampowered.com/app/461020
166,271590,Grand Theft Auto V,59.99,"Action, Adventure",http://store.steampowered.com/app/271590
166,,"Great White Shark: GTA$1,250,000",19.99,,http://store.steampowered.com/app/
1191,326840,Heart&Slash,14.99,"Action, Adventure, Indie",http://store.steampowered.com/app/326840
1191,469740,Heart&Slash Soundtrack,9.99,"Action, Adventure, Indie",http://store.steampowered.com/app/469740
1246,7110,Jade Empire™: Special Edition,14.99,RPG,http://store.steampowered.com/app/7110
1246,17460,Mass Effect,19.99,"Action, RPG",http://store.steampowered.com/app/17460
1246,24980,Mass Effect 2 Digital Deluxe Edition,29.99,RPG,http://store.steampowered.com/app/24980
1246,47810,Dragon Age: Origins - Ultimate Edition,29.99,RPG,http://store.steampowered.com/app/47810
1115,501720,Sekwere,0.99,"Action, Casual, Indie",http://store.steampowered.com/app/501720
1115,503310,Sekwere Soundtrack,0.99,"Action, Casual, Indie",http://store.steampowered.com/app/503310
836,460120,Megadimension Neptunia VII,49.99,"RPG, Strategy",http://store.steampowered.com/app/460120
836,488340,Megadimension Neptunia VII Digital Deluxe Set,9.99,"RPG, Strategy",http://store.steampowered.com/app/488340
568,428370,Windlands,19.99,"Adventure, Indie",http://store.steampowered.com/app/428370
568,485810,Windlands - Original Soundtrack,6.99,"Adventure, Indie",http://store.steampowered.com/app/485810
597,67000,The Polynomial - Space of the music,6.99,"Action, Casual, Indie",http://store.steampowered.com/app/67000
597,379420,Polynomial 2,11.99,"Action, Indie, Simulation, Early Access",http://store.steampowered.com/app/379420
490,405970,Flat Kingdom Paper's Cut Edition,7.99,"Action, Adventure, Indie",http://store.steampowered.com/app/405970
490,457560,Flat Kingdom - Soundtrack + Artbook,4.99,"Action, Adventure, Indie",http://store.steampowered.com/app/457560
281,311690,Enter the Gungeon,14.99,"Action, Adventure, Indie",http://store.steampowered.com/app/311690
281,457840,Enter the Gungeon - Soundtrack,6.99,"Action, Adventure, Indie",http://store.steampowered.com/app/457840
281,457841,Enter the Gungeon - Digital Comic,1.99,"Action, Adventure, Indie",http://store.steampowered.com/app/457841
281,457842,Enter the Gungeon - Microtransaction Gun,0.99,"Action, Adventure, Indie",http://store.steampowered.com/app/457842
341,466350,Fossil Echo,14.99,"Action, Adventure, Indie",http://store.steampowered.com/app/466350
341,466360,Fossil Echo - Special Edition Content Pack,9.99,"Action, Adventure, Indie",http://store.steampowered.com/app/466360
1339,410110,12 is Better Than 6,3.99,"Action, Indie",http://store.steampowered.com/app/410110
1339,411110,Soundtrack,2.99,"Action, Indie",http://store.steampowered.com/app/411110
1339,450830,12 is Better Than 6 Art Book,0.99,"Action, Indie",http://store.steampowered.com/app/450830
539,434610,Forbidden planet,0.99,"Indie, Strategy",http://store.steampowered.com/app/434610
539,457710,Road Madness,0.99,"Action, Racing",http://store.steampowered.com/app/457710
539,491300,Forbidden planet OST,0.99,"Indie, Strategy",http://store.steampowered.com/app/491300
539,491310,Road Madness OST,0.99,"Action, Racing",http://store.steampowered.com/app/491310
850,398970,Fasaria World Online,9.99,"Adventure, Indie, Massively Multiplayer, RPG, Strategy",http://store.steampowered.com/app/398970
850,495790,Fasaria World Online - ELITE Sponsorship,24.99,"Adventure, Indie, Massively Multiplayer, RPG, Strategy",http://store.steampowered.com/app/495790
850,515800,Fasaria World: Ancients of Moons MMORPG,9.99,"Adventure, Indie, Massively Multiplayer, RPG",http://store.steampowered.com/app/515800
1150,460750,Blade Ballet,14.99,"Action, Casual, Indie",http://store.steampowered.com/app/460750
1150,510600,Blade Ballet Soundtrack,4.99,"Action, Casual, Indie",http://store.steampowered.com/app/510600
585,277560,Where Angels Cry,4.99,Casual,http://store.steampowered.com/app/277560
585,413470,Where Angels Cry: Tears of the Fallen (Collector's Edition),14.99,Adventure,http://store.steampowered.com/app/413470
1226,495980,Selma and the Wisp,9.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/495980
1226,512990,Selma and the Wisp - Soundtrack,1.99,"Adventure, Casual, Indie",http://store.steampowered.com/app/512990
916,380080,SONAR Steam Edition,499.99,Audio Production,http://store.steampowered.com/app/380080
916,500400,SONAR Platinum - Lifetime Pass,499.99,Audio Production,http://store.steampowered.com/app/500400
501,314020,Morphopolis,1.99,"Action, Adventure, Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/314020
501,340070,Battle Ranch: Pigs vs Plants,1.99,"Action, Adventure, Casual, Indie, Strategy",http://store.steampowered.com/app/340070
501,360380,Tiny Bridge: Ratventure,9.99,"Adventure, Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/360380
501,416080,The Odyssey: Winds of Athena,4.99,"Action, Adventure, Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/416080
614,348360,Doodle God,5.99,"Casual, Indie, Simulation",http://store.steampowered.com/app/348360
614,431640,Doodle Kingdom,5.99,"Action, Casual, Indie, Simulation",http://store.steampowered.com/app/431640
441,444260,Mindless Running,1.99,"Adventure, Indie",http://store.steampowered.com/app/444260
441,491000,Gravity Cat,2.99,Indie,http://store.steampowered.com/app/491000
526,449540,There's Poop In My Soup,0.99,"Casual, Indie",http://store.steampowered.com/app/449540
526,485870,Super Duper Party Pooper,0.99,"Casual, Indie, Simulation, Strategy",http://store.steampowered.com/app/485870
