bundle_id,n_bundle_items,items_in_panel,panel_coverage,users_own_all,users_own_any,avg_playtime_overlap,bundle_name,n_items,final_price,implied_discount_rate
318,4,1,0.25,0,4,10583.0,Qubicle Indie Bundle,4,76.46,0.1500666963094709
319,20,9,0.45,0,6850,434.16350364963506,Worms Collection,20,89.24,0.480558789289872
320,3,3,1.0,76,356,263.40449438202245,Dead Island Definitive Collection,3,40.02,0.1100733822548364
321,8,1,0.125,0,363,95.60606060606061,GameGuru Unlimited,8,144.67,0.2501036699149906
322,5,1,0.2,0,249,45.40562248995984,App Game Kit Unlimited,5,134.95,0.2500694637399278
326,3,0,0.0,0,0,,Magical Ladies,3,3.99,0.3316582914572863
327,3,0,0.0,0,0,,Light and Dark,3,3.99,0.3316582914572863
328,3,0,0.0,0,0,,From Mysterious Lands,3,3.99,0.3316582914572863
329,3,0,0.0,0,0,,The Tricksters,3,3.99,0.3316582914572863
330,2,2,1.0,5,271,165.7490774907749,TransOcean Games Bundle,2,30.21,0.2199845081332299
331,7,6,0.8571428571428571,0,611,407.088379705401,Nival Steam Bundle,7,56.56,0.2501657165583984
332,2,2,1.0,8,73,132.2876712328767,Zotrix Bundle,2,13.28,0.3003161222339305
333,7,2,0.2857142857142857,0,394,116.77918781725889,The Game Creators Collection,7,172.43,0.2500761101204714
334,32,20,0.625,0,595,216.94453781512604,Sometimes You Complete Bundle,32,42.56,0.2012012012012011
335,4,2,0.5,0,1192,347.67785234899327,The Banner Saga Deluxe Pack,4,39.72,0.2902072909220872
336,3,2,0.6666666666666666,0,1298,214.4684129429892,Evoland Collector Pack,3,27.72,0.2502028671896132
337,2,1,0.5,0,1,756.0,Retool Special Edition,2,10.78,0.1001669449081803
338,2,2,1.0,1,5,10.4,Mimpi Bundle,2,4.78,0.2006688963210702
339,6,6,1.0,1,32,251.8125,Waste Walkers Complete Bundle,6,20.74,0.2004626060138782
340,3,1,0.3333333333333333,0,9,61.44444444444444,The Renegades of Orion 2.0 - Pack #1,3,2.97,0.2518891687657429
341,2,1,0.5,0,1,2519.0,Fossil Echo - Special Edition,2,19.98,0.200160128102482
342,2,2,1.0,3,1431,1349.1593291404613,RPG Maker VX Ace + SONAR Steam Edition Bundle,2,127.48,0.2500294152253206
344,2,1,0.5,0,145,156.3310344827586,SAMOLIOTIK DELUXE EDITION,2,1.38,0.3030303030303031
345,2,1,0.5,0,165,247.35757575757575,Savage: Resurection - Digital Deluxe,2,26.08,0.1300867244829886
346,2,1,0.5,0,72,127.73611111111111,"Linea, the Game - Complete Edition",2,2.53,0.151006711409396
347,5,5,1.0,63,326,312.60736196319016,Astronomic Games,5,7.0,0.7997138769670958
349,12,0,0.0,0,0,,Project Cars Game of the Year Edition,12,31.38,0.4009163802978236
350,2,1,0.5,0,1,0.0,Puzzle Box - Game + OST Pack #1,2,11.98,0.2002670226969292
353,2,0,0.0,0,0,,Civilization VI + Steam Controller Bundle,2,89.98,0.0
354,2,0,0.0,0,0,,Civilization VI Digital Deluxe + Steam Controller Bundle,2,109.98,-1.2921308160758322e-16
355,36,3,0.08333333333333333,0,2256,329.646719858156,MX vs. ATV Collection,36,139.0,0.33057214409555
356,53,28,0.5283018867924528,0,2135,340.3662763466042,Playism Bundle,53,332.27,0.2002551327412329
357,2,2,1.0,135,3619,109.72920696324951,Thomas Was Alone + Volume,2,26.98,0.1000667111407603
358,4,4,1.0,3,14,97.0,Indie VR Bundle,4,9.56,0.2006688963210702
359,2,1,0.5,0,150,66.84,Monstrum - Deluxe Edition,2,20.68,0.1000870322019146
361,2,2,1.0,103,227,1787.1453744493392,Danganronpa 1 + 2,2,53.98,0.1000333444481493
362,89,35,0.39325842696629215,0,25218,1259.515822031882,Eidos Anthology,89,224.61,0.5009886472195685
363,2,1,0.5,0,45,597.8888888888889,Subterrain - OST Edition,2,17.98,0.1001001001000999
364,4,4,1.0,21,634,131.37381703470032,Developer Alliance Pack 2,4,2.4,0.9198931909212285
365,2,2,1.0,20,191,144.32984293193718,The Deed Collection,2,1.98,0.5025125628140704
366,2,1,0.5,0,28,0.8928571428571429,Demons with Shotguns - Deluxe Edition,2,11.68,0.1001540832049307
367,7,4,0.5714285714285714,0,805,1263.2447204968944,Age of Wonders Franchise,7,80.68,0.1501106078162856
369,2,1,0.5,0,2,294.0,"Axe, Bow & Staff Soundtrack Bundle",2,11.98,0.2002670226969292
374,5,1,0.2,0,9337,404.0632965620649,Goat Simulator: GOATY,5,27.85,0.1001615508885299
375,6,6,1.0,49,1865,128.88150134048257,NEOGEO Bundle,6,30.02,0.3604601619088197
376,5,5,1.0,8,1528,1528.2166230366493,RPG Maker Millennium Collection,5,161.95,0.1000277854959711
377,3,3,1.0,1,26,195.57692307692307,Table Top Racing: World Tour - Bundle,3,18.37,0.2002612102742707
378,6,0,0.0,0,0,,PRO ANGLER SPORT BUNDLE,6,12.25,0.6493989696622782
379,3,2,0.6666666666666666,0,1083,986.3711911357341,Baldur's Gate: The Complete Saga,3,53.97,0.1000500250125062
380,8,3,0.375,0,1107,1008.3188798554652,The Infinity Collection,8,83.92,0.3002001334222814
381,3,3,1.0,3,166,251.36746987951807,Grim Legends Collection,3,24.87,0.1701701701701701
382,3,2,0.6666666666666666,0,3159,211.9303577081355,Abbey Games Bundle,3,34.85,0.0699226047504669
383,48,45,0.9375,0,15437,969.1116149510915,Telltale Collection,49,253.07,0.3301659564331278
384,2,2,1.0,32,1155,65.47359307359308,The Solus Project + The Ball,2,23.98,0.2001334222815209
385,3,1,0.3333333333333333,0,54,352.4074074074074,Stories: Collector's Edition,3,23.97,0.2002002002002002
391,2,1,0.5,0,62,268.2258064516129,Captain Forever Remix + Original Soundtrack,2,19.98,0.0
394,4,4,1.0,1,35,314.2,KNDW Deluxe Edition,4,19.16,0.2003338898163606
395,5,5,1.0,17,792,156.375,Fun with Physics Bundle,5,3.0,0.7489539748953975
396,3,3,1.0,31,1634,82.48470012239902,The Indie Platformers Bundle,3,2.38,0.859752504419564
398,6,6,1.0,156,899,236.73637374860957,JRPG Love Happiness Bundle,6,4.32,0.6381909547738693
399,4,4,1.0,79,1305,112.17777777777778,Interstellar Bundle,4,2.79,0.5681114551083591
403,9,9,1.0,16,1362,175.52643171806167,Monster Mayhem Bundle,9,6.93,0.6685796269727403
406,2,2,1.0,8,15,4.4,Zeno Archives,2,11.98,0.4004004004004003
408,2,1,0.5,0,9,0.4444444444444444,Zenodyne R + Soundtrack,2,11.98,0.2002670226969292
409,2,1,0.5,0,2,7.0,Funklift Deluxe Edition,2,11.88,0.1502145922746781
413,3,3,1.0,2,2295,696.0274509803921,M2H Bundle,3,38.67,0.1000698161508028
414,4,4,1.0,7,187,201.32085561497325,Black Lime Studio's Collection,4,3.79,0.1502242152466367
416,2,2,1.0,1,37,119.5945945945946,FobTi Indie Bundle,2,12.33,0.3503688092729188
417,2,1,0.5,0,77,196.54545454545453,Tokyo School Life Soundtrack Edition,2,9.43,0.1001908396946565
419,11,1,0.09090909090909091,0,146,82.76027397260275,Dinosaur Hunt Gold Edition Pack,11,0.84,0.9191530317613088
420,3,3,1.0,6,73,190.68493150684932,The Caiysware Collection,3,14.27,0.3504779244424215
421,3,3,1.0,6,116,208.88793103448276,Herrero Games,3,2.47,0.5030181086519114
424,2,2,1.0,12,43,193.34883720930233,Kabitis + Bibou Studio Pack #1,2,3.98,0.2008032128514057
425,5,5,1.0,16,6572,569.522367620207,tinyBuild Mega 2016 Bundle,5,63.51,0.0499626028421839
426,24,23,0.9583333333333334,0,183,354.62295081967216,OtakuMaker Studio Pack - All Games,24,63.46,0.3007933010136624
428,2,2,1.0,4,255,299.57254901960783,10tons Shooters,2,26.08,0.1000690131124914
429,3,3,1.0,46,2636,114.54969650986342,Awesome Games Bundle,3,7.47,0.250752256770311
430,2,1,0.5,0,21,135.23809523809524,Novus Inceptio: Soundtrack Edition,2,22.48,0.1000800640512408
432,6,6,1.0,1,60,242.31666666666666,OtakuMaker Studio Pack - Part #1,6,17.94,0.2506265664160401
433,6,6,1.0,1,157,239.828025477707,OtakuMaker Studio Pack - Part #2,6,15.69,0.2507163323782235
434,4,4,1.0,1,142,211.79577464788733,OtakuMaker Studio Pack - Adventure #1,4,16.76,0.2003816793893129
435,3,1,0.3333333333333333,0,5281,610.4307896231775,SpeedRunners Deluxe Pack,3,17.82,0.150214592274678
436,4,4,1.0,3,68,215.36764705882354,OtakuMaker Studio Pack - Strategy #1,4,9.56,0.2006688963210702
437,3,1,0.3333333333333333,0,147,45.34013605442177,Fort Defense Complete Edition,3,9.57,0.2005012531328321
438,2,2,1.0,2,14,65.5,Smart Games,2,2.68,0.1006711409395972
439,5,2,0.4,0,32,620.5625,Abrix the robot - Collector's Edition,5,9.25,0.5013477088948787
440,36,0,0.0,0,0,,Zaccaria Pinball - Silver Membership,36,35.64,0.5025125628140703
441,2,2,1.0,7,45,239.8,Quiet River Bundle,2,3.23,0.3514056224899599
442,3,3,1.0,41,445,108.14606741573034,Lilly and Sasha Bundle,3,9.87,0.3406813627254509
443,2,1,0.5,0,86,110.33720930232558,Life is Hard with Soundtrack,2,9.48,0.0501002004008016
445,3,2,0.6666666666666666,0,1075,99.94232558139535,Roll7 RETROspective,3,39.72,0.250141589579007
447,5,1,0.2,0,2819,617.1340901028734,The Escapists: Complete Pack,5,26.05,0.1001727115716752
448,7,1,0.14285714285714285,0,1649,1134.6215888417223,Endless Legend Collection,7,69.63,0.1501281581838155
449,5,0,0.0,0,0,,Endless Legend Expansion Set,5,36.85,0.1001221001221001
450,14,7,0.5,0,258,326.468992248062,Dharker Studio 2015 Complete,14,66.46,0.1001895477931222
451,3,1,0.3333333333333333,0,1112,562.011690647482,Homeworld Remastered Collection Deluxe Edition,3,44.85,0.1200706297822248
454,8,3,0.375,0,252,275.484126984127,Winter Wolves RPGs Bundle,8,74.72,0.1501364877161054
456,4,0,0.0,0,0,,The Ultimate Driving Test Success Bundle,4,21.96,0.5004549590536852
457,31,16,0.5161290322580645,0,473,500.553911205074,Winter Wolves Games Collection,31,295.28,0.1501266405710339
459,4,2,0.5,0,26,248.96153846153845,The Light Sword Bundle,4,5.99,0.3314732142857143
460,4,4,1.0,1,796,230.40075376884423,Milkstone Studios Complete Collection,4,33.71,0.2502224199288256
461,5,5,1.0,17,968,154.04132231404958,Daedalic Adventure Bundle II,5,40.1,0.4503084304318025
462,3,3,1.0,0,63,190.28571428571428,Complete Trese Brothers Pack,3,26.97,0.1001001001001001
464,7,7,1.0,2,116,258.7844827586207,Hidden Object Bundle,7,18.53,0.4009052699644357
467,4,0,0.0,0,0,,Serendipity of Aeons: Season 1 Bundle,4,10.46,0.2507163323782235
468,3,0,0.0,0,0,,BERSERK: The Golden Age Arc Movies,3,35.07,0.1000769822940723
469,9,6,0.6666666666666666,0,115,294.97391304347826,Cleverweek Games Complete,9,12.51,0.3015075376884422
471,2,2,1.0,8,27,383.6296296296296,The Revills Games' Solitaire Collection,2,10.48,0.2503576537911302
472,2,1,0.5,0,38,165.10526315789474,The Legend of Dark Witch Game & OST,2,9.88,0.3404539385847797
473,3,3,1.0,127,867,186.37946943483274,Pug Life Bundle,3,1.47,0.505050505050505
474,4,2,0.5,0,74,278.6216216216216,Cally's Caves Definitive Collection,4,17.96,0.1002004008016032
476,4,2,0.5,0,2501,437.02878848460614,Hero Siege Complete,4,16.76,0.2003816793893129
479,3,2,0.6666666666666666,0,293,145.11262798634812,Elements 'Souls & Hearts' Bundle,3,3.0,0.7995991983967936
480,5,5,1.0,27,260,245.48461538461538,Platformer Bundle by New Reality Games,5,3.45,0.5035971223021583
482,9,9,1.0,27,511,229.133072407045,Super Mega Bundle by New Reality Games,9,5.63,0.4839596700274977
484,2,2,1.0,6,30,282.56666666666666,Elite Games Studio Pack #1,2,5.98,0.2506265664160401
485,2,1,0.5,0,14,425.0,Love in the Glen Deluxe Edition,2,8.98,0.1002004008016032
487,2,1,0.5,0,7,49.142857142857146,Mute Crimson+ Soundtrack Bundle,2,3.5,0.2009132420091324
488,15,2,0.13333333333333333,0,26,281.65384615384613,Fantasy Grounds Deadlands Reloaded Bundle,15,112.65,0.2002129925452608
490,2,1,0.5,0,8,118.125,Flat Kingdom Deluxe Edition,2,10.38,0.2003081664098613
491,12,0,0.0,0,0,,Season #1 Pro Bundle,12,95.08,0.2002018842530282
492,15,0,0.0,0,0,,Season #2 Pro Bundle,15,118.25,0.2002029083530605
494,2,2,1.0,29,251,217.82868525896416,Endless Loop Management,2,4.96,0.1705685618729097
495,8,1,0.125,0,906,539.4536423841059,100% Orange Juice - All Stars Collection,8,19.72,0.1003649635036497
496,5,3,0.6,0,154,250.14935064935065,War of the Human Tanks - Complete Collection,5,43.15,0.1001042752867571
497,2,1,0.5,0,1,120.0,Mecha Ritz: Steel Rondo Soundtrack Edition,2,10.18,0.1502504173622705
498,3,3,1.0,88,342,94.93859649122807,Back In Time Bundle,3,1.47,0.505050505050505
501,4,4,1.0,47,986,138.7870182555781,Puzzle Bundle,4,2.47,0.8697257383966246
503,2,2,1.0,9,39,309.97435897435895,The Renegade Sector Bundle,2,11.88,0.1502145922746781
505,3,3,1.0,68,829,76.07840772014475,16Bit Nights Bundle,3,1.72,0.5667506297229219
507,3,3,1.0,1,257,213.99610894941634,The Screwfly Collection,3,29.72,0.1501286817271947
509,2,1,0.5,0,2,30.0,Push Me Pull You + Soundtrack,2,17.08,0.1001053740779769
510,2,1,0.5,0,4,85.75,Lost Sea Game + Soundtrack,2,16.98,0.1501501501501501
511,5,4,0.8,0,282,319.3191489361702,10tons Total,5,39.48,0.1500538213132401
512,2,2,1.0,11,21,165.23809523809524,The Tambourine Bundle,2,1.36,0.4035087719298246
514,3,3,1.0,12,287,185.28919860627178,Storm Sharks,3,7.12,0.4510408635312259
516,2,2,1.0,32,488,120.47540983606558,Survivor Squad Complete,2,11.68,0.3503893214682981
519,2,1,0.5,0,30,216.23333333333332,Project Pulsation Deluxe Edition,2,5.58,0.2005730659025788
520,9,0,0.0,0,0,,Awesomenauts - Announcer Pack,9,25.81,0.3007315090761312
526,2,2,1.0,31,272,76.17279411764706,Poo Pack,2,1.58,0.202020202020202
528,4,4,1.0,7,713,159.14025245441795,Endless Loop Collection,4,14.36,0.4006677796327212
531,4,4,1.0,21,156,361.94871794871796,Classic Wargames,4,20.96,0.5004766444232602
532,5,3,0.6,0,2148,686.4650837988827,Shadowrun Complete Collection,5,55.95,0.2001429592566118
533,2,1,0.5,0,76,185.44736842105263,Spakoyno GOTY Edition,2,8.08,0.1002227171492205
534,4,4,1.0,17,246,130.760162601626,Hipix Studio Bundle,4,5.56,0.3015075376884422
535,3,3,1.0,1,35,142.25714285714287,Games by Tonguç Bodur,3,11.02,0.1503469545104087
536,2,2,1.0,65,861,405.1056910569106,Stronghold Complete Pack,2,49.98,0.0
538,2,2,1.0,90,405,97.26913580246914,Alister Software bundle,2,1.0,0.494949494949495
539,4,2,0.5,0,178,139.1629213483146,Faton Bundle,4,2.76,0.3030303030303031
540,4,3,0.75,0,262,85.91603053435115,Best Russian Visual Novels pack,4,14.66,0.3005725190839695
542,5,5,1.0,1,438,448.7739726027397,Rake in Grass Bundle,5,29.35,0.300357568533969
543,7,1,0.14285714285714285,0,48,666.7916666666666,"Warhammer 40,000: Armageddon - Imperium Complete",7,46.79,0.2903079023206432
546,2,2,1.0,1,22,47.36363636363637,SONAR Steam Edition & Z3TA+ 2,2,179.98,0.1000100010001
547,2,1,0.5,0,28,184.67857142857142,Angry Video Game Nerd II: ASSimilation + Soundtrack,2,17.98,0.2802241793434747
548,2,1,0.5,0,15,137.73333333333332,Talisman: The Horus Heresy - Game + Soundtrack,2,18.68,0.1501364877161055
549,2,1,0.5,0,370,241.65135135135134,Angry Video Game Nerd Adventures + Soundtrack,2,11.98,0.2002670226969292
552,2,1,0.5,0,32,94.75,Disorder + Soundtrack,2,11.98,0.2002670226969292
560,3,2,0.6666666666666666,0,3749,868.2758068818351,Devolver Digital + XSplit Streamer Pack,3,29.97,0.2501876407305479
565,5,5,1.0,0,2138,71.42422825070159,Alientrap Bundle,5,48.4,0.1501316944688323
567,8,8,1.0,57,1371,170.88110867979577,Back To Basics Mixer Bundle,8,3.92,0.5050505050505051
568,2,1,0.5,0,53,203.77358490566039,Windlands + Original Soundtrack,2,24.28,0.1000741289844327
569,6,5,0.8333333333333334,0,312,152.07051282051282,Best of HeroCraft - Developer Bundle,6,40.44,0.25027808676307
570,37,0,0.0,0,0,,Zaccaria Pinball - Gold Membership,37,40.63,0.5022663236555187
571,2,2,1.0,5,47,16.76595744680851,Kingdom Tales Bundle,2,10.78,0.1001669449081803
572,3,3,1.0,6951,14671,796.5024879013018,BioShock Triple Pack,3,69.97,0.0
574,5,3,0.6,0,15781,5364.638869526646,Sid Meier's Civilization Anthology,5,134.95,0.0
575,16,1,0.0625,0,15119,5369.89278391428,Sid Meier's Civilization V: Complete,16,49.33,0.669679925003348
577,2,2,1.0,134,1155,608.8251082251082,Homeworld Remastered Collection and Deserts of Kharak Bundle,2,63.73,0.2500588373734997
578,3,2,0.6666666666666666,0,7,249.71428571428572,The Last Dogma - Complete Experience,3,14.37,0.100187852222918
579,2,1,0.5,0,26,162.84615384615384,Z.I.O.N Deluxe Edition,2,5.58,0.2005730659025788
580,10,10,1.0,9,965,283.779274611399,FE Ultimate Bundle,10,9.02,0.7496530668887039
581,4,2,0.5,0,39,274.8974358974359,VGstudio Games Gold Edition,4,6.96,0.501432664756447
582,2,1,0.5,0,39,290.9230769230769,Magdalena Pack,2,2.66,0.3316582914572865
584,2,1,0.5,0,45,63.0,Glitchspace - Game & Soundtrack,2,16.18,0.100111234705228
585,2,2,1.0,3,39,32.256410256410255,Where Angels Cry Bundle,2,17.98,0.1001001001001
586,10,8,0.8,0,193,14.336787564766839,Libredia XXL Adventure Bundle,10,43.3,0.3004846526655897
588,2,1,0.5,0,2,3113.0,Dyna Bomb - Game + OST Pack #1,2,5.58,0.2005730659025788
594,3,3,1.0,2,39,290.79487179487177,The Ninjahtic Series,3,4.77,0.2010050251256281
597,2,2,1.0,1,359,31.72701949860724,The Polynomial 1&2,2,14.23,0.250263435194942
604,9,3,0.3333333333333333,0,2918,194.6788896504455,Risen Franchise Pack,9,47.91,0.2503520575809732
608,3,3,1.0,3,23,148.17391304347825,Lost Lands Collection,3,17.82,0.150214592274678
610,4,2,0.5,0,38,78.78947368421052,Hotelier's Bundle,4,12.56,0.3006681514476614
611,2,1,0.5,0,3,9.0,1917 - The Alien Invasion - Game + OST Pack #1,2,5.58,0.2005730659025788
612,22,1,0.045454545454545456,0,14046,2117.16289335042,Killing Floor 1 Complete Your Set!,22,67.2,0.5994755036357134
614,2,2,1.0,6,109,141.6422018348624,Doodle God & Doodle Kingdom,2,10.78,0.1001669449081803
616,27,5,0.18518518518518517,0,15588,2403.3453938927382,Tripwire Complete Bundle,27,136.13,0.4504904533161102
622,2,2,1.0,14,94,128.5531914893617,Age of Fear Series Bundle,2,26.98,0.1000667111407605
623,4,4,1.0,16,80,298.275,Nova Dimension Games,4,5.06,0.4018912529550828
624,2,1,0.5,0,201,125.98507462686567,Axyos Games Bundle,2,8.08,0.1002227171492205
627,4,2,0.5,0,141,302.65248226950354,fault complete edition,4,38.21,0.1501334519572953
628,4,4,1.0,1,157,92.7515923566879,GTGD Complete Pack,4,10.46,0.3008021390374331
631,2,2,1.0,23,58,241.93103448275863,Envoy 1-2,2,5.21,0.0492700729927008
633,3,1,0.3333333333333333,0,268,78.19029850746269,Bloodbath Kavkaz GOTY Edition,3,10.1,0.2501855976243505
634,17,14,0.8235294117647058,0,606,191.1072607260726,Dagestan Technology Complete Pack,17,44.98,0.3007927871910462
635,4,1,0.25,0,22038,6119.042109084309,The Elder Scrolls V: Skyrim + Add-Ons,4,39.61,0.3902401477832511
646,35,18,0.5142857142857142,0,14004,488.0469865752642,Rebellion Anthology,35,270.25,0.1801911117852268
647,4,4,1.0,6,1373,94.14129643117262,Dancing Dragon RPG Complete,4,33.96,0.1501501501501501
649,2,1,0.5,0,1,0.0,.EXE - Game + OST,2,10.78,0.1001669449081803
650,3,1,0.3333333333333333,0,1,48.0,The Next World: Exploration Bundle,3,19.17,0.2002503128911137
651,2,2,1.0,29,85,4.129411764705883,The Samurai Jazz Series,2,1.48,0.2525252525252525
653,2,1,0.5,0,1,0.0,The Real Texas - Dusty Skies Edition,2,17.08,0.1001053740779769
655,11,0,0.0,0,0,,FATHER'S DAY GIFT BUNDLE,11,104.89,0.5002620420220115
656,16,1,0.0625,0,140,182.22857142857143,D4 Complete Edition,16,45.74,0.1003147128245476
658,5,4,0.8,0,70,362.64285714285717,Infernal Dream Collection,5,6.55,0.4018264840182648
662,3,1,0.3333333333333333,0,1,289.0,Demetrios - Deluxe Edition,3,12.99,0.070150322118826
663,28,18,0.6428571428571429,0,4192,46.01145038167939,Meridian4 Publisher Bundle,28,109.22,0.2504803733186934
664,5,5,1.0,24,2313,33.90402075226978,Meridian4 Action Bundle,5,29.95,0.2503128911138924
665,5,5,1.0,21,862,36.74941995359629,Meridian4 Arcade Bundle,5,21.7,0.2504317789291883
667,2,1,0.5,0,31,137.80645161290323,Farnham Fables - Tape 1,2,1.78,0.101010101010101
668,2,1,0.5,0,17,87.23529411764706,Hiiro Collector's Edition,2,3.38,0.1507537688442212
670,2,2,1.0,7,234,149.86324786324786,Adam DeLease Bundle,2,5.93,0.1504297994269341
676,3,3,1.0,246,977,460.0921187308086,NEKOPARA complete edition,3,20.67,0.1001306051371352
678,2,2,1.0,1,21,2409.1428571428573,The Odaiba Box,2,80.98,0.1000222271615914
680,2,2,1.0,32,194,115.06701030927834,The Bedtime Bundle,2,7.35,0.3306010928961749
682,3,0,0.0,0,0,,War for the Overworld - Worker Skin Collection,3,2.52,0.1515151515151514
683,2,2,1.0,26,114,1658.0964912280701,F1 Fan Bundle,2,103.48,0.1000173943294486
687,2,1,0.5,0,285,301.78245614035086,Ultimate Chicken Horse - Soundtrack Edition,2,22.48,0.100080064051241
689,3,2,0.6666666666666666,0,136,741.6323529411765,Sunrider Collection,3,31.97,0.2001501125844383
690,6,6,1.0,21,7630,285.43722149410223,Frozenbyte Collection 2016,6,54.54,0.400263910270508
693,3,1,0.3333333333333333,0,74,8.54054054054054,Adam's Venture bundle,3,33.57,0.2001429592566118
694,2,1,0.5,0,22,81.5,Storm in a Teacup bundle,2,23.98,0.2001334222815209
695,3,1,0.3333333333333333,0,12,237.33333333333334,Breached: Futurist edition,3,6.53,0.0494905385735078
696,3,1,0.3333333333333333,0,33,0.24242424242424243,Premium Bundle Set,3,8.97,0.2506265664160401
697,4,1,0.25,0,2,160.0,Affairs of the Court - Deluxe Edition,4,6.71,0.2511160714285715
700,12,0,0.0,0,0,,Megadimension Neptunia VII DLC Collection,12,30.48,0.1003541912632822
701,37,0,0.0,0,0,,onechanbara Z2 :Chaos All DLC Bundle,37,54.53,0.1006102589477156
704,3,3,1.0,1,267,166.79400749063672,Special Bundle,3,4.97,0.501504513540622
708,2,1,0.5,0,24,63.625,The Dope Game: Dope Fiend Edition,2,2.68,0.1006711409395972
709,3,3,1.0,18,148,372.4054054054054,Higurashi When They Cry Hou,3,21.97,0.0
710,9,9,1.0,4,1441,640.2984038861902,Sakura Bundle,9,89.91,0.1000900810729656
712,8,4,0.5,0,23415,4354.38752936152,"Borderlands ""Take Over Your Life Bundle""",8,144.92,0.0
718,2,1,0.5,0,22,157.5,Neon Drive Game + Soundtrack,2,14.38,0.200222469410456
721,3,3,1.0,385,7404,273.47960561858457,Trinelogy,3,39.87,0.3001579778830964
724,3,3,1.0,14,60,353.93333333333334,Puzzle Bundle,3,3.57,0.4020100502512563
725,2,2,1.0,1,147,164.7891156462585,Perfect Angle bundle,2,8.38,0.3005008347245408
727,3,3,1.0,1542,12493,1513.731769791083,The Witcher Trilogy,3,62.97,0.1000428755180791
728,24,10,0.4166666666666667,0,1156,601.3217993079585,Fruitbat Factory Publisher Bundle,24,120.96,0.2003173343911146
729,4,4,1.0,45,147,26.07482993197279,Dracula - Collection,4,19.98,0.2303543913713405
730,4,1,0.25,0,10,222.4,Dead Star Bundle,4,25.56,0.2002503128911139
734,2,2,1.0,1,2,0.0,Goindol Bundle,2,2.78,0.3015075376884422
736,6,6,1.0,17,313,319.0287539936102,Pilgrim Adventures Complete,6,6.77,0.3515325670498085
746,7,7,1.0,13,408,155.6200980392157,Lonely Troops Collection,7,20.56,0.2504557054320088
747,4,4,1.0,0,46,104.08695652173913,SOEDESCO bundle,4,26.36,0.200242718446602
749,4,4,1.0,3,184,563.5652173913044,Fearsome Shadows Bundle,4,27.96,0.3003003003003003
750,3,0,0.0,0,0,,The Divergent Series,3,35.6,0.2500526648409521
751,4,4,1.0,15,238,199.92016806722688,Fantasy Worlds Bundle,4,27.96,0.3003003003003003
752,4,4,1.0,24,215,306.2325581395349,Detective Stories Bundle,4,27.96,0.3003003003003003
753,4,4,1.0,21,197,320.1269035532995,Legends & Myths Bundle,4,27.96,0.3003003003003003
754,4,4,1.0,16,186,311.55913978494624,Mysterious Places Bundle,4,27.96,0.3003003003003003
755,5,5,1.0,46,3491,2967.7527928960185,Rainbow Six Bundle,5,80.95,0.1000555864369093
757,4,4,1.0,74,3558,2025.9747048903878,Assassin's Creed Bundle,4,125.96,0.1000285795941696
758,3,1,0.3333333333333333,0,161,295.27950310559004,8-Bit Armies Complete Edition,3,19.52,0.150195907705703
759,4,4,1.0,61,687,1009.957787481805,Might and Magic Heroes Bundle,4,33.71,0.2502224199288256
760,7,7,1.0,1,2907,436.6842105263158,Ubisoft Arcade Bundle,7,97.43,0.250134687908874
761,6,6,1.0,1,118,199.77966101694915,Choice of Games Urban Fantasy Bundle,6,17.94,0.2506265664160401
762,2,2,1.0,2,33,240.24242424242425,Paul Gresty Bundle,2,6.73,0.2505567928730512
763,2,2,1.0,4,115,339.09565217391304,Kevin Gold Bundle,2,5.98,0.2506265664160401
764,4,4,1.0,4,129,347.83720930232556,Choice of Games Sci Fi Bundle,4,13.46,0.2505567928730512
765,5,5,1.0,2,45,259.02222222222224,Choice of Games Sword and Sorcery Bundle,5,16.45,0.2505694760820047
766,4,4,1.0,1,20,131.25,Choice of Games High Adventure Bundle,4,11.21,0.2506684491978609
767,7,7,1.0,3,117,572.6923076923077,Choice of Games Superpowers Bundle,7,19.43,0.2506748939452372
768,7,7,1.0,1,179,309.4972067039106,Choice of Games Literary Bundle,7,21.68,0.2506049083995852
769,2,2,1.0,6,35,229.54285714285714,Paul Wang Bundle,2,8.23,0.250455373406193
770,42,30,0.7142857142857143,0,303,502.72607260726073,Every Game from Choice of Games,42,103.08,0.2507631923244658
771,3,2,0.6666666666666666,0,156,167.99358974358975,DreadOut Collection,3,22.37,0.2002145155523775
772,10,10,1.0,0,84,482.4642857142857,Every Game from Hosted Games,10,34.4,0.2505446623093683
773,2,2,1.0,6,7,505.0,Infinity Series,2,6.73,0.2505567928730512
774,2,2,1.0,3,7,207.57142857142858,Lost Heir Series,2,5.98,0.2506265664160401
775,2,2,1.0,7,69,112.6376811594203,Deathless Bundle,2,5.23,0.2507163323782235
776,9,3,0.3333333333333333,0,98,582.8571428571429,Heroes Rise Trilogy,9,7.91,0.502828409805154
778,3,3,1.0,19,25,384.56,Townopolis Romopolis Megapolis Collection,3,10.17,0.1503759398496241
779,2,2,1.0,59,312,156.84294871794873,Hero of the Kingdom Collection,2,8.53,0.1002109704641351
780,4,2,0.5,0,339,588.7758112094396,Eador Series Bundle,4,42.46,0.1501200960768613
781,2,2,1.0,0,322,67.45962732919254,Studio Evil Bundle,2,25.48,0.1501000667111406
782,2,2,1.0,0,30,246.66666666666666,Omnidream Creations Shmup Pack,2,9.73,0.2503852080123266
