bundle_id,bundle_name,bundle_url,price,final_price,discount,n_items,component_price_sum,abs_discount,implied_discount_rate,discount_mismatch
953,AuroraRL Special Edition,http://store.steampowered.com/bundle/953/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,6.98,6.28,0.1,2,6.98,0.7000000000000002,0.10028653295128942,False
869,Ultimate Conspiracy Pack,http://store.steampowered.com/bundle/869/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,12.98,9.99,0.23,2,12.98,2.99,0.23035439137134053,False
622,Age of Fear Series Bundle,http://store.steampowered.com/bundle/622/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,29.98,26.98,0.1,2,29.98,3.0,0.1000667111407605,False
507,The Screwfly Collection,http://store.steampowered.com/bundle/507/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,34.97,29.72,0.15,3,34.97,5.25,0.15012868172719473,False
298,Out of the Park Baseball 17 + Franchise Hockey Manager 2,http://store.steampowered.com/bundle/298/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,59.98,53.98,0.1,2,59.980000000000004,6.000000000000007,0.1000333444481495,False
304,The Next World: Deluxe Bundle,http://store.steampowered.com/bundle/304/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,16.98,13.58,0.2,2,16.98,3.4000000000000004,0.20023557126030625,False
166,Grand Theft Auto V & Great White Shark Cash Card,http://store.steampowered.com/bundle/166/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,79.98,75.98,0.05,2,79.98,4.0,0.05001250312578144,False
1191,Heart&Slash; + Soundtrack,http://store.steampowered.com/bundle/1191/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,24.98,19.98,0.2,2,24.98,5.0,0.200160128102482,False
1246,BioWare Bundle,http://store.steampowered.com/bundle/1246/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,94.96,75.96,0.2,4,94.96,19.0,0.2000842459983151,False
1115,Sekwere + Soundtrack,http://store.steampowered.com/bundle/1115/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,1.98,1.28,0.35,2,1.98,0.7,0.35353535353535354,False
836,Megadimension Neptunia VII Digital Deluxe Edition,http://store.steampowered.com/bundle/836/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,59.98,53.98,0.1,2,59.980000000000004,6.000000000000007,0.1000333444481495,False
568,Windlands + Original Soundtrack,http://store.steampowered.com/bundle/568/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,26.98,24.28,0.1,2,26.979999999999997,2.6999999999999957,0.10007412898443277,False
597,The Polynomial 1&2,http://store.steampowered.com/bundle/597/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,18.98,14.23,0.25,2,18.98,4.75,0.25026343519494204,False
490,Flat Kingdom Deluxe Edition,http://store.steampowered.com/bundle/490/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,12.98,10.38,0.2,2,12.98,2.5999999999999996,0.2003081664098613,False
281,Enter The Gungeon Collector's Edition,http://store.steampowered.com/bundle/281/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,24.96,22.46,0.1,4,24.96,2.5,0.1001602564102564,False
341,Fossil Echo - Special Edition,http://store.steampowered.com/bundle/341/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,24.98,19.98,0.2,2,24.98,5.0,0.200160128102482,False
1339,12 is Better Than 6 + Soundtrack + Artbook,http://store.steampowered.com/bundle/1339/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,7.97,6.77,0.15,3,7.970000000000001,1.200000000000001,0.15056461731493112,False
539,Faton Bundle,http://store.steampowered.com/bundle/539/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,3.96,2.76,0.3,4,3.96,1.2000000000000002,0.3030303030303031,False
850,Fasaria World DELUXE EDITION Bundle,http://store.steampowered.com/bundle/850/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,44.97,18.0,0.6,3,44.97,26.97,0.5997331554369579,False
1150,Blade Ballet Turntable Edition,http://store.steampowered.com/bundle/1150/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,19.98,18.98,0.05,2,19.98,1.0,0.050050050050050046,False
585,Where Angels Cry Bundle,http://store.steampowered.com/bundle/585/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,19.98,17.98,0.1,2,19.98,2.0,0.10010010010010009,False
1226,Selma and the Wisp plus Soundtrack,http://store.steampowered.com/bundle/1226/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,11.98,10.78,0.1,2,11.98,1.200000000000001,0.10016694490818039,False
916,SONAR Platinum with Lifetime Updates - New Users,http://store.steampowered.com/bundle/916/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,999.98,499.98,0.5,2,999.98,500.0,0.500010000200004,False
501,Puzzle Bundle,http://store.steampowered.com/bundle/501/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,18.96,2.47,0.87,4,18.96,16.490000000000002,0.8697257383966246,False
614,Doodle God & Doodle Kingdom,http://store.steampowered.com/bundle/614/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,11.98,10.78,0.1,2,11.98,1.200000000000001,0.10016694490818039,False
441,Quiet River Bundle,http://store.steampowered.com/bundle/441/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,4.98,3.23,0.35,2,4.98,1.7500000000000004,0.3514056224899599,False
526,Poo Pack,http://store.steampowered.com/bundle/526/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,1.98,1.58,0.2,2,1.98,0.3999999999999999,0.202020202020202,False
262,Guns of Icarus Online + Alliance Collector's Edition Bundle,http://store.steampowered.com/bundle/262/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,29.97,25.17,0.16,3,29.97,4.799999999999997,0.16016016016016008,False
1085,Hanako Yuri Bundle,http://store.steampowered.com/bundle/1085/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,34.98,27.98,0.2,2,34.98,6.9999999999999964,0.2001143510577472,False
929,Alice and Smith - Complete Library,http://store.steampowered.com/bundle/929/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,50.95,38.2,0.25,5,50.95,12.75,0.25024533856722275,False
1275,Uprising Complete,http://store.steampowered.com/bundle/1275/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,13.98,9.92,0.29,2,13.98,4.0600000000000005,0.290414878397711,False
676,NEKOPARA complete edition,http://store.steampowered.com/bundle/676/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,22.97,20.67,0.1,3,22.97,2.299999999999997,0.10013060513713527,False
406,Zeno Archives,http://store.steampowered.com/bundle/406/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,19.98,11.98,0.4,2,19.98,8.0,0.40040040040040037,False
413,M2H Bundle,http://store.steampowered.com/bundle/413/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,42.97,38.67,0.1,3,42.97,4.299999999999997,0.10006981615080282,False
305,OPUS: Soundtrack Bundle,http://store.steampowered.com/bundle/305/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,15.98,14.38,0.1,2,15.98,1.5999999999999996,0.10012515644555692,False
215,"That Dragon, Cancer + Thank You For Playing",http://store.steampowered.com/bundle/215/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,24.98,19.98,0.2,2,24.98,5.0,0.200160128102482,False
974,The Secret Monster Society - Chapter One + Soundtrack,http://store.steampowered.com/bundle/974/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,7.98,7.18,0.1,2,7.98,0.8000000000000007,0.10025062656641612,False
653,The Real Texas - Dusty Skies Edition,http://store.steampowered.com/bundle/653/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,18.98,17.08,0.1,2,18.98,1.9000000000000021,0.10010537407797693,False
533,Spakoyno GOTY Edition,http://store.steampowered.com/bundle/533/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,8.98,8.08,0.1,2,8.98,0.9000000000000004,0.10022271714922053,False
346,"Linea, the Game - Complete Edition",http://store.steampowered.com/bundle/346/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,2.98,2.53,0.15,2,2.98,0.4500000000000002,0.15100671140939603,False
1307,Now You See Me Double Feature,http://store.steampowered.com/bundle/1307/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,33.28,27.95,0.16,2,33.28,5.330000000000002,0.16015625000000006,False
1303,Spiderweb Software Super-Gigantic Bundle,http://store.steampowered.com/bundle/1303/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,82.91,49.71,0.4,9,82.91,33.199999999999996,0.40043420576528765,False
1156,F1 2016 - Steam Controller Bundle,http://store.steampowered.com/bundle/1156/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,89.98,89.98,0.0,2,89.98,0.0,0.0,False
1259,Gone In November Collector's Edition,http://store.steampowered.com/bundle/1259/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,1.98,1.58,0.2,2,1.98,0.3999999999999999,0.202020202020202,False
1265,Mystery Case Files Bundle,http://store.steampowered.com/bundle/1265/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,73.93,66.53,0.1,7,73.93,7.400000000000006,0.10009468416069262,False
1266,SPACE PACK,http://store.steampowered.com/bundle/1266/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,2.98,2.68,0.1,2,2.98,0.2999999999999998,0.10067114093959725,False
1188,DMC4SE Demon Hunter Bundle + DmC Complete Pack,http://store.steampowered.com/bundle/1188/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,85.4,70.01,0.18,10,85.4,15.39,0.18021077283372364,False
1190,2016 Capcom Collector's Bundle,http://store.steampowered.com/bundle/1190/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,300.63,117.39,0.61,37,300.63,183.24,0.6095200079832352,False
1196,Blasting Agent: Ultimate Edition + Original Soundtrack,http://store.steampowered.com/bundle/1196/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,4.98,3.98,0.2,2,4.98,1.0000000000000004,0.2008032128514057,False
1232,Resident Evil 4/5/6,http://store.steampowered.com/bundle/1232/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,69.97,60.17,0.14,3,69.97,9.799999999999997,0.14006002572531082,False
1144,Dead Rising Collector's Pack,http://store.steampowered.com/bundle/1144/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,105.88,89.98,0.15,12,105.88,15.899999999999991,0.15017000377786166,False
809,Devil May Cry 4: Special Edition Demon Hunter Bundle,http://store.steampowered.com/bundle/809/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,40.44,35.99,0.11,6,40.44,4.449999999999996,0.11003956478733917,False
1290,BITRAYS,http://store.steampowered.com/bundle/1290/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,2.73,1.91,0.3,2,2.73,0.8200000000000001,0.3003663003663004,False
1291,Talisman - 3 Game Bundle,http://store.steampowered.com/bundle/1291/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,36.97,31.42,0.15,3,36.97,5.549999999999997,0.15012172031376786,False
1068,The Girl and the Robot - Game + Soundtrack + Art Book,http://store.steampowered.com/bundle/1068/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,13.98,11.88,0.15,2,13.98,2.0999999999999996,0.1502145922746781,False
548,Talisman: The Horus Heresy - Game + Soundtrack,http://store.steampowered.com/bundle/548/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,21.98,18.68,0.15,2,21.98,3.3000000000000007,0.15013648771610558,False
1289,Rock 'N' Roll Defense - Complete Bundle,http://store.steampowered.com/bundle/1289/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,3.98,2.98,0.25,2,3.98,1.0,0.25125628140703515,False
1288,Complex Edition,http://store.steampowered.com/bundle/1288/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,18.95,7.6,0.6,5,18.950000000000003,11.350000000000003,0.5989445910290239,False
1105,Royal Defense Complete Edition,http://store.steampowered.com/bundle/1105/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,8.98,7.18,0.2,2,8.98,1.8000000000000007,0.20044543429844106,False
917,SONAR Platinum with Lifetime Updates - Upgrade,http://store.steampowered.com/bundle/917/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,799.98,399.98,0.5,2,799.98,400.0,0.5000125003125078,False
1274,Tiger & Bunny Movies Bundle,http://store.steampowered.com/bundle/1274/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,25.98,23.38,0.1,2,25.98,2.6000000000000014,0.10007698229407241,False
1267,Doomster Bundle,http://store.steampowered.com/bundle/1267/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,17.97,9.87,0.45,3,17.97,8.1,0.4507512520868114,False
1047,Sins of a Solar Empire Gold,http://store.steampowered.com/bundle/1047/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,84.94,63.69,0.25,6,84.94,21.25,0.25017659524370145,False
1252,Energy Bundle,http://store.steampowered.com/bundle/1252/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,6.95,5.55,0.2,5,6.95,1.4000000000000004,0.20143884892086336,False
1219,Through Abandoned 1 and 2,http://store.steampowered.com/bundle/1219/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,3.98,3.98,0.0,2,3.9800000000000004,4.440892098500626e-16,1.1158020347991522e-16,False
1204,4 Arcade Games Bundle + Soundtrack,http://store.steampowered.com/bundle/1204/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,12.86,7.7,0.4,4,12.860000000000001,5.160000000000001,0.401244167962675,False
1207,3 Arcade Games in 1 Bundle: Run Rabbit Run + Sky to Fly,http://store.steampowered.com/bundle/1207/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,11.97,7.17,0.4,3,11.97,4.800000000000001,0.4010025062656642,False
936,Alawar Adventure Collection,http://store.steampowered.com/bundle/936/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,29.95,16.15,0.46,5,29.950000000000003,13.800000000000004,0.4607679465776295,False
763,Kevin Gold Bundle,http://store.steampowered.com/bundle/763/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,7.98,5.98,0.25,2,7.98,2.0,0.2506265664160401,False
801,Space Bundle,http://store.steampowered.com/bundle/801/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,4.47,2.72,0.39,3,4.47,1.7499999999999996,0.39149888143176725,False
461,Daedalic Adventure Bundle II,http://store.steampowered.com/bundle/461/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,72.95,40.1,0.45,5,72.94999999999999,32.84999999999999,0.4503084304318025,False
1258,Notch - The Innocent LunA Collection,http://store.steampowered.com/bundle/1258/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,21.96,17.56,0.2,4,21.96,4.400000000000002,0.20036429872495456,False
1029,The Magnificent Fragments,http://store.steampowered.com/bundle/1029/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,7.98,5.34,0.33,2,7.98,2.6400000000000006,0.33082706766917297,False
813,The Big One,http://store.steampowered.com/bundle/813/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,73.26,14.7,0.8,24,73.26,58.56,0.7993447993447993,False
693,Adam's Venture bundle,http://store.steampowered.com/bundle/693/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,41.97,33.57,0.2,3,41.97,8.399999999999999,0.20014295925661182,False
275,The Last Door Collector's Edition Bundle,http://store.steampowered.com/bundle/275/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,19.98,17.98,0.1,2,19.98,2.0,0.10010010010010009,False
365,The Deed Collection,http://store.steampowered.com/bundle/365/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,3.98,1.98,0.5,2,3.9800000000000004,2.0000000000000004,0.5025125628140704,False
169,The Jackbox Bundle,http://store.steampowered.com/bundle/169/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,49.98,44.98,0.1,2,49.98,5.0,0.10004001600640257,False
259,FORCED SHOWDOWN Deluxe,http://store.steampowered.com/bundle/259/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,39.96,35.96,0.1,4,39.96,4.0,0.10010010010010009,False
1213,Red vs. Blue Seasons 11-13,http://store.steampowered.com/bundle/1213/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,29.97,20.97,0.3,3,29.97,9.0,0.3003003003003003,False
1231,The Healthy Profits Bundle,http://store.steampowered.com/bundle/1231/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,30.98,27.88,0.1,2,30.979999999999997,3.099999999999998,0.10006455777921233,False
879,Furi + OST Combo Pack,http://store.steampowered.com/bundle/879/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,39.98,33.98,0.15,2,39.98,6.0,0.1500750375187594,False
977,Puzzle Box - Game + DLC Pack #2,http://store.steampowered.com/bundle/977/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,13.98,11.18,0.2,2,13.98,2.8000000000000007,0.2002861230329042,False
611,1917 - The Alien Invasion - Game + OST Pack #1,http://store.steampowered.com/bundle/611/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,6.98,5.58,0.2,2,6.98,1.4000000000000004,0.20057306590257884,False
297,XiNFiNiTY Games Studio Pack #1,http://store.steampowered.com/bundle/297/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,6.98,4.88,0.3,2,6.98,2.1000000000000005,0.30085959885386826,False
93,Mad Max: Game + Fury Road,http://store.steampowered.com/bundle/93/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,59.98,53.98,0.1,2,59.980000000000004,6.000000000000007,0.1000333444481495,False
1233,Hexoscope Collector's Edition,http://store.steampowered.com/bundle/1233/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,2.97,2.67,0.1,3,2.9699999999999998,0.2999999999999998,0.10101010101010095,False
995,8DAYS + OST,http://store.steampowered.com/bundle/995/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,15.98,14.38,0.1,2,15.98,1.5999999999999996,0.10012515644555692,False
421,Herrero Games,http://store.steampowered.com/bundle/421/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,4.97,2.47,0.5,3,4.97,2.4999999999999996,0.5030181086519114,False
337,Retool Special Edition,http://store.steampowered.com/bundle/337/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,11.98,10.78,0.1,2,11.98,1.200000000000001,0.10016694490818039,False
353,Civilization VI + Steam Controller Bundle,http://store.steampowered.com/bundle/353/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,89.98,89.98,0.0,2,89.98,0.0,0.0,False
1007,Search & Kill + GabeN Simulator,http://store.steampowered.com/bundle/1007/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,6.99,6.29,0.1,2,6.99,0.7000000000000002,0.1001430615164521,False
1071,Tom Clancy's The Division - Streets of New York Outfit Bundle,http://store.steampowered.com/bundle/1071/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,19.96,14.96,0.25,4,19.96,5.0,0.250501002004008,False
893,2 Best Quest Games Bundle,http://store.steampowered.com/bundle/893/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,14.98,10.48,0.3,2,14.98,4.5,0.30040053404539385,False
913,Mind Spheres Deluxe Edition,http://store.steampowered.com/bundle/913/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,2.98,2.23,0.25,2,2.98,0.75,0.2516778523489933,False
651,The Samurai Jazz Series,http://store.steampowered.com/bundle/651/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,1.98,1.48,0.25,2,1.98,0.5,0.25252525252525254,False
479,Elements 'Souls & Hearts' Bundle,http://store.steampowered.com/bundle/479/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,14.97,3.0,0.8,3,14.97,11.97,0.7995991983967936,False
1247,The Sims 3 Bundle,http://store.steampowered.com/bundle/1247/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,79.96,49.56,0.38,4,79.96,30.39999999999999,0.38019009504752366,False
505,16Bit Nights Bundle,http://store.steampowered.com/bundle/505/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,3.97,1.72,0.57,3,3.9699999999999998,2.25,0.5667506297229219,False
1250,Karma Miwa + Genius Greedy Mouse Studio Pack #1,http://store.steampowered.com/bundle/1250/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,7.98,6.38,0.2,2,7.98,1.6000000000000005,0.20050125313283212,False
1146,8-Bit Armies & Hordes,http://store.steampowered.com/bundle/1146/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,41.95,25.15,0.4,5,41.95,16.800000000000004,0.4004767580452921,False
1147,8-Bit Hordes Complete Edition,http://store.steampowered.com/bundle/1147/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,18.98,16.13,0.15,2,18.98,2.8500000000000014,0.1501580611169653,False
1021,Back To Basics Sci Fi Bundle,http://store.steampowered.com/bundle/1021/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,6.93,3.78,0.45,7,6.93,3.15,0.45454545454545453,False
560,Devolver Digital + XSplit Streamer Pack,http://store.steampowered.com/bundle/560/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,39.97,29.97,0.25,3,39.97,10.0,0.25018764073054794,False
1243,Bad Company 2 Bundle,http://store.steampowered.com/bundle/1243/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,40.97,29.9,0.27,3,40.97,11.07,0.27019770563827195,False
1245,More Spore,http://store.steampowered.com/bundle/1245/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,59.97,40.17,0.33,3,59.97,19.799999999999997,0.3301650825412706,False
951,Command & Conquer Pack,http://store.steampowered.com/bundle/951/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,94.95,71.2,0.25,5,94.94999999999999,23.749999999999986,0.2501316482359135,False
1241,Keep Talking and Nobody Explodes + Soundtrack,http://store.steampowered.com/bundle/1241/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,21.98,19.78,0.1,2,21.98,2.1999999999999993,0.100090991810737,False
1215,Enigmatis Collection,http://store.steampowered.com/bundle/1215/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,29.97,24.87,0.17,3,29.97,5.099999999999998,0.1701701701701701,False
1217,Reigns: Collector's Edition,http://store.steampowered.com/bundle/1217/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,5.96,5.96,0.0,4,5.96,0.0,0.0,False
1228,Space Ribbon Soundtrack Bundle,http://store.steampowered.com/bundle/1228/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,16.98,9.84,0.42,2,16.98,7.140000000000001,0.42049469964664316,False
1009,EA Racing Pack,http://store.steampowered.com/bundle/1009/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,89.95,58.45,0.35,5,89.94999999999999,31.499999999999986,0.35019455252918275,False
1206,Fatshark Bundle,http://store.steampowered.com/bundle/1206/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,110.9,55.4,0.5,10,110.89999999999999,55.49999999999999,0.5004508566275924,False
1229,Overlord: Ultimate Evil Collection,http://store.steampowered.com/bundle/1229/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,43.96,35.16,0.2,4,43.96,8.800000000000004,0.20018198362147416,False
1046,Ashes of the Singularity Gold,http://store.steampowered.com/bundle/1046/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,67.93,50.93,0.25,7,67.93,17.000000000000007,0.25025761813631686,False
456,The Ultimate Driving Test Success Bundle,http://store.steampowered.com/bundle/456/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,43.96,21.96,0.5,4,43.96,22.0,0.5004549590536852,False
1208,Dark Parables Pack,http://store.steampowered.com/bundle/1208/?utm_source=SteamDB&utm_medium=SteamDB&utm_campaign=SteamDB%20Bundles%20Page,91.93,82.73,0.1,7,91.93,9.200000000000003,0.10007614489285328,False
